# Messungs_ID Temperature[K] Phase[degree] a a_error gamma gamma_error x0 x0_error 
1257 234.13 0.0 0.0 0.0 23087.95 0.0 -3906.25 0.0
1263 243.25 0.0 0.0 0.0 22548.8 0.0 -3417.96875 0.0
1269 252.77 0.0 0.0 0.0 22682.25 0.0 -2929.6875 0.0
1275 262.27 0.0 0.0 0.0 22088.6 0.0 -2929.6875 0.0
1281 271.81 0.0 0.0 0.0 21671.1 0.0 -3906.25 0.0
1287 281.37 0.0 0.0 0.0 21476.95 0.0 -2685.546875 0.0
