#i	t	cos	sin
0	0	1	0
1	5e-07	0.993888	0.0494938
2	1e-06	0.979599	0.0971184
3	1.5e-06	0.960807	0.142527
4	2e-06	0.939217	0.185803
5	2.5e-06	0.915606	0.227141
6	3e-06	0.890305	0.266587
7	3.5e-06	0.863515	0.304148
8	4e-06	0.835404	0.339807
9	4.5e-06	0.806085	0.373541
10	5e-06	0.775657	0.40535
11	5.5e-06	0.744207	0.435246
12	6e-06	0.711861	0.463177
13	6.5e-06	0.678753	0.489105
14	7e-06	0.644943	0.513091
15	7.5e-06	0.610554	0.535101
16	8e-06	0.575678	0.555142
17	8.5e-06	0.540445	0.573224
18	9e-06	0.504952	0.589381
19	9.5e-06	0.469235	0.603624
20	1e-05	0.433392	0.615959
21	1.05e-05	0.397548	0.626418
22	1.1e-05	0.361807	0.635002
23	1.15e-05	0.326231	0.641781
24	1.2e-05	0.290893	0.646766
25	1.25e-05	0.255922	0.650011
26	1.3e-05	0.221368	0.651593
27	1.35e-05	0.187239	0.651523
28	1.4e-05	0.153649	0.649888
29	1.45e-05	0.120653	0.646696
30	1.5e-05	0.0883508	0.641996
31	1.55e-05	0.0567794	0.635848
32	1.6e-05	0.0260443	0.628313
33	1.65e-05	-0.00383639	0.619483
34	1.7e-05	-0.03284	0.609394
35	1.75e-05	-0.06093	0.598116
36	1.8e-05	-0.0880136	0.585694
37	1.85e-05	-0.1141	0.572182
38	1.9e-05	-0.139101	0.557673
39	1.95e-05	-0.163016	0.542236
40	2e-05	-0.185839	0.525938
41	2.05e-05	-0.207546	0.508829
42	2.1e-05	-0.228102	0.490953
43	2.15e-05	-0.247503	0.472379
44	2.2e-05	-0.2657	0.453176
45	2.25e-05	-0.282716	0.433435
46	2.3e-05	-0.298495	0.413233
47	2.35e-05	-0.313096	0.392645
48	2.4e-05	-0.326501	0.37169
49	2.45e-05	-0.338725	0.35042
50	2.5e-05	-0.349723	0.328896
51	2.55e-05	-0.359525	0.30722
52	2.6e-05	-0.36816	0.285436
53	2.65e-05	-0.375674	0.263566
54	2.7e-05	-0.382064	0.241695
55	2.75e-05	-0.387308	0.219863
56	2.8e-05	-0.391435	0.198131
57	2.85e-05	-0.394466	0.176597
58	2.9e-05	-0.396439	0.155296
59	2.95e-05	-0.397393	0.134254
60	3e-05	-0.397351	0.113483
61	3.05e-05	-0.396345	0.0930367
62	3.1e-05	-0.394382	0.0729242
63	3.15e-05	-0.391502	0.0532127
64	3.2e-05	-0.387705	0.0339984
65	3.25e-05	-0.383066	0.0152863
66	3.3e-05	-0.377641	-0.00290363
67	3.35e-05	-0.371463	-0.0205509
68	3.4e-05	-0.364562	-0.0376278
69	3.45e-05	-0.356952	-0.0540867
70	3.5e-05	-0.348671	-0.0699381
71	3.55e-05	-0.339808	-0.0851834
72	3.6e-05	-0.330375	-0.0997945
73	3.65e-05	-0.320393	-0.113684
74	3.7e-05	-0.309952	-0.126847
75	3.75e-05	-0.299053	-0.139313
76	3.8e-05	-0.287755	-0.151083
77	3.85e-05	-0.276119	-0.162151
78	3.9e-05	-0.264121	-0.17253
79	3.95e-05	-0.251813	-0.182186
80	4e-05	-0.239216	-0.191101
81	4.05e-05	-0.22643	-0.199276
82	4.1e-05	-0.21346	-0.206704
83	4.15e-05	-0.200384	-0.213416
84	4.2e-05	-0.187205	-0.21937
85	4.25e-05	-0.173946	-0.224616
86	4.3e-05	-0.160626	-0.229179
87	4.35e-05	-0.147319	-0.233037
88	4.4e-05	-0.134031	-0.236211
89	4.45e-05	-0.120786	-0.238713
90	4.5e-05	-0.107644	-0.240561
91	4.55e-05	-0.0946632	-0.241759
92	4.6e-05	-0.0818405	-0.24232
93	4.65e-05	-0.0692154	-0.242274
94	4.7e-05	-0.0567922	-0.241659
95	4.75e-05	-0.0445635	-0.240484
96	4.8e-05	-0.0325803	-0.238726
97	4.85e-05	-0.020865	-0.236424
98	4.9e-05	-0.00944723	-0.233613
99	4.95e-05	0.00162579	-0.230347
100	5e-05	0.0124045	-0.226611
101	5.05e-05	0.0228461	-0.222421
102	5.1e-05	0.0329088	-0.217797
103	5.15e-05	0.0425958	-0.212782
104	5.2e-05	0.051891	-0.207408
105	5.25e-05	0.0608039	-0.201702
106	5.3e-05	0.0693135	-0.195646
107	5.35e-05	0.0773642	-0.189292
108	5.4e-05	0.0849936	-0.182671
109	5.45e-05	0.0921865	-0.175776
110	5.5e-05	0.0989307	-0.168648
111	5.55e-05	0.105241	-0.161345
112	5.6e-05	0.111102	-0.153832
113	5.65e-05	0.116529	-0.146154
114	5.7e-05	0.121529	-0.138373
115	5.75e-05	0.126095	-0.130493
116	5.8e-05	0.130221	-0.1225
117	5.85e-05	0.13388	-0.114426
118	5.9e-05	0.137121	-0.106304
119	5.95e-05	0.139932	-0.0981758
120	6e-05	0.142319	-0.0900356
121	6.05e-05	0.144263	-0.081923
122	6.1e-05	0.145792	-0.0738379
123	6.15e-05	0.146928	-0.0658055
124	6.2e-05	0.14764	-0.0578652
125	6.25e-05	0.147988	-0.0500161
126	6.3e-05	0.147964	-0.0422607
127	6.35e-05	0.147579	-0.0346345
128	6.4e-05	0.146818	-0.0271819
129	6.45e-05	0.145753	-0.0199195
130	6.5e-05	0.144334	-0.0127909
131	6.55e-05	0.14261	-0.00585268
132	6.6e-05	0.140632	0.000917246
133	6.65e-05	0.138366	0.00751251
134	6.7e-05	0.135798	0.0139102
135	6.75e-05	0.132964	0.0200772
136	6.8e-05	0.12989	0.0259731
137	6.85e-05	0.126609	0.0316273
138	6.9e-05	0.123126	0.0370361
139	6.95e-05	0.119464	0.0421996
140	7e-05	0.115586	0.0470938
141	7.05e-05	0.11151	0.0517439
142	7.1e-05	0.107278	0.0561035
143	7.15e-05	0.102933	0.0602109
144	7.2e-05	0.0984527	0.0640673
145	7.25e-05	0.0938931	0.0676494
146	7.3e-05	0.0892379	0.0709787
147	7.35e-05	0.0844617	0.0740087
148	7.4e-05	0.0795867	0.0767762
149	7.45e-05	0.0746601	0.0792851
150	7.5e-05	0.069762	0.0815374
151	7.55e-05	0.0648393	0.0834988
152	7.6e-05	0.0599176	0.0851804
153	7.65e-05	0.0549812	0.08662
154	7.7e-05	0.0500439	0.0878282
155	7.75e-05	0.0451311	0.0887742
156	7.8e-05	0.0402569	0.089485
157	7.85e-05	0.0354043	0.08995
158	7.9e-05	0.0305872	0.0901928
159	7.95e-05	0.0258541	0.0901701
160	8e-05	0.0211724	0.089924
161	8.05e-05	0.0166053	0.0894527
162	8.1e-05	0.0121292	0.0887919
163	8.15e-05	0.00778066	0.0879333
164	8.2e-05	0.00360109	0.0868596
165	8.25e-05	-0.000457058	0.0855998
166	8.3e-05	-0.00442418	0.0841904
167	8.35e-05	-0.00828897	0.082654
168	8.4e-05	-0.0120246	0.0809514
169	8.45e-05	-0.0155935	0.0791094
170	8.5e-05	-0.0190428	0.0771406
171	8.55e-05	-0.0223514	0.0750124
172	8.6e-05	-0.0255504	0.0727361
173	8.65e-05	-0.0285668	0.0703653
174	8.7e-05	-0.0314502	0.0678886
175	8.75e-05	-0.0341603	0.0653098
176	8.8e-05	-0.0367151	0.0626279
177	8.85e-05	-0.0390887	0.0598659
178	8.9e-05	-0.0412648	0.0570217
179	8.95e-05	-0.0432401	0.0541523
180	9e-05	-0.045069	0.0512886
181	9.05e-05	-0.0467459	0.0483577
182	9.1e-05	-0.0482577	0.0453784
183	9.15e-05	-0.049601	0.0423711
184	9.2e-05	-0.050799	0.0393513
185	9.25e-05	-0.0518458	0.0363295
186	9.3e-05	-0.0527181	0.0333173
187	9.35e-05	-0.0534441	0.0302948
188	9.4e-05	-0.0540138	0.0273113
189	9.45e-05	-0.0544311	0.024346
190	9.5e-05	-0.0546945	0.0214057
191	9.55e-05	-0.0548112	0.0185146
192	9.6e-05	-0.0547852	0.0156405
193	9.65e-05	-0.0546534	0.012827
194	9.7e-05	-0.0543922	0.0100493
195	9.75e-05	-0.0539745	0.00734686
196	9.8e-05	-0.0534671	0.00473052
197	9.85e-05	-0.0528791	0.0021485
