#i	t	cos	sin
0	0	1	0
1	5e-07	0.992595	0.0493523
2	1e-06	0.971221	0.0951826
3	1.5e-06	0.938077	0.134677
4	2e-06	0.896151	0.166146
5	2.5e-06	0.848594	0.189082
6	3e-06	0.798238	0.203938
7	3.5e-06	0.747336	0.211771
8	4e-06	0.697492	0.213899
9	4.5e-06	0.649747	0.211654
10	5e-06	0.604696	0.206242
11	5.5e-06	0.56261	0.198666
12	6e-06	0.523556	0.189724
13	6.5e-06	0.487466	0.180019
14	7e-06	0.4542	0.169996
15	7.5e-06	0.42358	0.159971
16	8e-06	0.395415	0.150163
17	8.5e-06	0.369506	0.140715
18	9e-06	0.345667	0.131717
19	9.5e-06	0.323719	0.123214
20	1e-05	0.303497	0.115226
21	1.05e-05	0.284849	0.107756
22	1.1e-05	0.267638	0.100794
23	1.15e-05	0.251736	0.094318
24	1.2e-05	0.237027	0.0883069
25	1.25e-05	0.223404	0.0827336
26	1.3e-05	0.210772	0.0775686
27	1.35e-05	0.199044	0.0727833
28	1.4e-05	0.188142	0.0683487
29	1.45e-05	0.177996	0.0642351
30	1.5e-05	0.168544	0.0604153
31	1.55e-05	0.159733	0.0568667
32	1.6e-05	0.151509	0.0535705
33	1.65e-05	0.143827	0.0505071
34	1.7e-05	0.136638	0.0476576
35	1.75e-05	0.129901	0.0450023
36	1.8e-05	0.123584	0.0425224
37	1.85e-05	0.117659	0.0402032
38	1.9e-05	0.112097	0.038034
39	1.95e-05	0.106869	0.0360066
40	2e-05	0.101954	0.0341111
41	2.05e-05	0.0973269	0.0323374
42	2.1e-05	0.0929675	0.0306746
43	2.15e-05	0.0888591	0.0291147
44	2.2e-05	0.0849851	0.0276536
45	2.25e-05	0.081329	0.0262842
46	2.3e-05	0.0778733	0.0249996
47	2.35e-05	0.0746035	0.0237939
48	2.4e-05	0.0715048	0.02266
49	2.45e-05	0.068568	0.0215914
50	2.5e-05	0.0657837	0.0205832
51	2.55e-05	0.0631426	0.0196313
52	2.6e-05	0.0606349	0.0187336
53	2.65e-05	0.0582497	0.0178868
54	2.7e-05	0.055979	0.0170865
55	2.75e-05	0.0538161	0.0163295
56	2.8e-05	0.0517561	0.0156119
57	2.85e-05	0.0497932	0.0149294
58	2.9e-05	0.0479228	0.0142786
59	2.95e-05	0.0461433	0.0136589
60	3e-05	0.0444498	0.0130691
61	3.05e-05	0.042839	0.012508
62	3.1e-05	0.0413071	0.0119752
63	3.15e-05	0.0398476	0.0114716
64	3.2e-05	0.0384554	0.0109971
65	3.25e-05	0.037128	0.0105491
66	3.3e-05	0.0358593	0.0101264
67	3.35e-05	0.034646	0.00972775
68	3.4e-05	0.0334832	0.00935008
69	3.45e-05	0.0323657	0.00898999
70	3.5e-05	0.0312938	0.00864403
71	3.55e-05	0.0302677	0.00831156
72	3.6e-05	0.029286	0.00799302
73	3.65e-05	0.0283456	0.0076876
74	3.7e-05	0.0274432	0.00739489
75	3.75e-05	0.0265763	0.00711187
76	3.8e-05	0.0257467	0.00684011
77	3.85e-05	0.024951	0.0065835
78	3.9e-05	0.0241865	0.00634137
79	3.95e-05	0.0234498	0.00611379
80	4e-05	0.0227384	0.00590065
81	4.05e-05	0.022049	0.00569942
82	4.1e-05	0.0213815	0.00550724
83	4.15e-05	0.0207359	0.00532259
84	4.2e-05	0.0201122	0.00514398
85	4.25e-05	0.0195108	0.00497063
86	4.3e-05	0.0189323	0.00480405
87	4.35e-05	0.0183752	0.00464394
88	4.4e-05	0.0178383	0.00448961
89	4.45e-05	0.0173228	0.00434105
90	4.5e-05	0.0168268	0.00419833
91	4.55e-05	0.0163479	0.00406334
92	4.6e-05	0.0158841	0.00393638
93	4.65e-05	0.015435	0.00381528
94	4.7e-05	0.0149994	0.00369965
95	4.75e-05	0.014576	0.00358629
96	4.8e-05	0.0141673	0.00347397
97	4.85e-05	0.0137746	0.00336293
98	4.9e-05	0.0133995	0.00325483
99	4.95e-05	0.0130406	0.00315097
100	5e-05	0.0126951	0.00305317
101	5.05e-05	0.0123613	0.00296165
102	5.1e-05	0.0120368	0.00287528
103	5.15e-05	0.0117221	0.00279425
104	5.2e-05	0.0114161	0.00271745
105	5.25e-05	0.0111179	0.00264303
106	5.3e-05	0.0108285	0.00257163
107	5.35e-05	0.0105471	0.00250219
108	5.4e-05	0.0102739	0.00243571
109	5.45e-05	0.01001	0.00237266
110	5.5e-05	0.00975351	0.00231396
111	5.55e-05	0.00950311	0.00225993
112	5.6e-05	0.00925655	0.00220745
113	5.65e-05	0.00901608	0.00215635
114	5.7e-05	0.00878282	0.00210535
115	5.75e-05	0.00855611	0.00205495
116	5.8e-05	0.00833587	0.00200487
117	5.85e-05	0.00812268	0.00195515
118	5.9e-05	0.00791712	0.00190368
119	5.95e-05	0.00771942	0.00185106
120	6e-05	0.00752992	0.00179908
121	6.05e-05	0.00734857	0.00174931
122	6.1e-05	0.00717415	0.00170339
123	6.15e-05	0.00700403	0.00166048
124	6.2e-05	0.0068391	0.00161918
125	6.25e-05	0.0066795	0.00158073
126	6.3e-05	0.00652309	0.001543
127	6.35e-05	0.00636861	0.00150485
128	6.4e-05	0.00621663	0.00146419
129	6.45e-05	0.00606997	0.00141991
130	6.5e-05	0.00592936	0.00137198
131	6.55e-05	0.00579591	0.00132319
132	6.6e-05	0.00566993	0.001277
133	6.65e-05	0.00555005	0.00123616
134	6.7e-05	0.00543309	0.0012005
135	6.75e-05	0.00531607	0.00116897
136	6.8e-05	0.00519816	0.00113943
137	6.85e-05	0.00508062	0.0011125
138	6.9e-05	0.00496394	0.00108646
139	6.95e-05	0.00484735	0.00106022
140	7e-05	0.00472969	0.00103136
141	7.05e-05	0.00461318	0.000998102
142	7.1e-05	0.00450099	0.000960047
143	7.15e-05	0.00439496	0.000918289
144	7.2e-05	0.00429732	0.00087485
145	7.25e-05	0.00420794	0.00083303
146	7.3e-05	0.00412243	0.000794188
147	7.35e-05	0.00404058	0.000759759
148	7.4e-05	0.00396166	0.000727902
149	7.45e-05	0.0038855	0.000698047
150	7.5e-05	0.00381364	0.000670138
151	7.55e-05	0.00374704	0.000644338
152	7.6e-05	0.00368488	0.000621521
153	7.65e-05	0.00362676	0.00060335
154	7.7e-05	0.00357121	0.000590098
155	7.75e-05	0.00351579	0.000582245
156	7.8e-05	0.0034579	0.00058021
157	7.85e-05	0.00339671	0.000582499
158	7.9e-05	0.00333097	0.000587306
159	7.95e-05	0.00326092	0.000592666
160	8e-05	0.00318745	0.000596692
161	8.05e-05	0.00311076	0.000599787
162	8.1e-05	0.00303099	0.000599044
163	8.15e-05	0.00295088	0.000593497
164	8.2e-05	0.00287234	0.000583498
165	8.25e-05	0.00279635	0.000568896
166	8.3e-05	0.00272462	0.000549017
167	8.35e-05	0.00265878	0.0005259
168	8.4e-05	0.0025996	0.000501961
169	8.45e-05	0.00254616	0.000479621
170	8.5e-05	0.00249684	0.000459569
171	8.55e-05	0.0024499	0.000441849
172	8.6e-05	0.00240444	0.000425318
173	8.65e-05	0.00236218	0.000410871
174	8.7e-05	0.00232106	0.000400585
175	8.75e-05	0.00227895	0.00039252
176	8.8e-05	0.00223628	0.000386055
177	8.85e-05	0.00219247	0.000380674
178	8.9e-05	0.00214811	0.000377506
179	8.95e-05	0.00210213	0.000374703
180	9e-05	0.00205477	0.000370891
181	9.05e-05	0.00200779	0.000365526
182	9.1e-05	0.00196185	0.000360021
183	9.15e-05	0.00191812	0.00035353
184	9.2e-05	0.00187655	0.00034621
185	9.25e-05	0.00183703	0.000338255
186	9.3e-05	0.00180218	0.000330023
187	9.35e-05	0.00177057	0.000324384
188	9.4e-05	0.00174046	0.000323796
189	9.45e-05	0.00170972	0.000325251
190	9.5e-05	0.00167759	0.000327905
191	9.55e-05	0.00164402	0.000327269
192	9.6e-05	0.0016106	0.000324659
193	9.65e-05	0.00157838	0.000320002
194	9.7e-05	0.0015484	0.000313147
195	9.75e-05	0.0015216	0.000305699
196	9.8e-05	0.00149574	0.000298294
197	9.85e-05	0.00147131	0.000290683
198	9.9e-05	0.00144942	0.00028444
199	9.95e-05	0.00142774	0.000280734
200	0.0001	0.00140702	0.000278539
201	0.0001005	0.00138707	0.000279908
202	0.000101	0.0013666	0.000285601
203	0.0001015	0.00134303	0.000296169
204	0.000102	0.00131446	0.000307734
205	0.0001025	0.00128212	0.000317961
206	0.000103	0.0012455	0.000324145
207	0.0001035	0.00120771	0.000323579
208	0.000104	0.00117239	0.000317817
209	0.0001045	0.00114145	0.000307667
210	0.000105	0.0011136	0.000295709
211	0.0001055	0.00108929	0.000286319
212	0.000106	0.00106726	0.000278702
213	0.0001065	0.00104563	0.000272251
214	0.000107	0.00102747	0.000266135
215	0.0001075	0.00101162	0.000261517
216	0.000108	0.000996916	0.000260524
217	0.0001085	0.000982906	0.000262516
218	0.000109	0.000966745	0.000266472
219	0.0001095	0.000950036	0.000269947
220	0.00011	0.00093516	0.000272634
221	0.0001105	0.000922665	0.000274943
222	0.000111	0.000910592	0.000279611
223	0.0001115	0.000895396	0.000286142
224	0.000112	0.00087484	0.000291068
225	0.0001125	0.000848852	0.000290396
226	0.000113	0.00081928	0.00028501
227	0.0001135	0.000790364	0.000273638
228	0.000114	0.000763845	0.000257452
229	0.0001145	0.000740999	0.000239502
230	0.000115	0.000720274	0.000221522
231	0.0001155	0.000700921	0.000203474
232	0.000116	0.000684511	0.000187098
233	0.0001165	0.000670787	0.000173261
234	0.000117	0.000659876	0.000164327
235	0.0001175	0.000649797	0.000161663
236	0.000118	0.000638682	0.000163167
237	0.0001185	0.000627489	0.000167444
238	0.000119	0.000616406	0.000174789
239	0.0001195	0.000604547	0.000184384
240	0.00012	0.00058965	0.000195884
