#i	t	cos	sin
0	3e-05	0.999419	-0.0129182
1	9.4e-05	0.982569	-0.0746836
2	0.000158	0.944443	-0.127995
3	0.000222	0.890736	-0.168396
4	0.000286	0.828034	-0.194573
5	0.00035	0.762107	-0.207746
6	0.000414	0.697111	-0.210491
7	0.000478	0.635573	-0.205711
8	0.000542	0.578756	-0.196012
9	0.000606	0.527093	-0.183463
10	0.00067	0.480525	-0.16957
11	0.000734	0.438744	-0.155361
12	0.000798	0.401333	-0.141491
13	0.000862	0.367846	-0.128348
14	0.000926	0.337853	-0.116136
15	0.00099	0.310961	-0.104944
16	0.001054	0.286815	-0.0947807
17	0.001118	0.265094	-0.0856099
18	0.001182	0.245524	-0.0773714
19	0.001246	0.227858	-0.0699927
20	0.00131	0.211877	-0.0633964
21	0.001374	0.197386	-0.0575022
22	0.001438	0.184224	-0.0522291
23	0.001502	0.172251	-0.0475122
24	0.001566	0.161338	-0.0433002
25	0.00163	0.15136	-0.0395418
26	0.001694	0.142214	-0.0361819
27	0.001758	0.133812	-0.0331725
28	0.001822	0.126082	-0.0304734
29	0.001886	0.118956	-0.0280503
30	0.00195	0.112373	-0.0258697
31	0.002014	0.106281	-0.0238975
32	0.002078	0.10064	-0.0221053
33	0.002142	0.0954187	-0.0204716
34	0.002206	0.0905848	-0.018985
35	0.00227	0.0860975	-0.0176348
36	0.002334	0.0819139	-0.0163996
37	0.002398	0.0780094	-0.0152504
38	0.002462	0.0743705	-0.0141714
39	0.002526	0.0709862	-0.0131622
40	0.00259	0.0678381	-0.0122271
41	0.002654	0.0649022	-0.0113679
42	0.002718	0.0621584	-0.0105805
43	0.002782	0.0595931	-0.00986063
44	0.002846	0.0571928	-0.00920813
45	0.00291	0.0549439	-0.00862295
46	0.002974	0.0528285	-0.00810257
47	0.003038	0.050828	-0.0076415
48	0.003102	0.048924	-0.00722837
49	0.003166	0.0471042	-0.00684961
50	0.00323	0.0453644	-0.00649101
51	0.003294	0.0437091	-0.00614394
52	0.003358	0.042147	-0.00580994
53	0.003422	0.0406774	-0.00550039
54	0.003486	0.0392896	-0.00522387
55	0.00355	0.0379676	-0.00497901
56	0.003614	0.0367039	-0.00475362
57	0.003678	0.0355002	-0.00453585
58	0.003742	0.0343639	-0.00432511
59	0.003806	0.0332936	-0.00413008
60	0.00387	0.032274	-0.00396099
61	0.003934	0.0312887	-0.00381243
62	0.003998	0.0303249	-0.00367508
63	0.004062	0.0293776	-0.00353819
64	0.004126	0.0284477	-0.00339173
65	0.00419	0.0275449	-0.00322523
66	0.004254	0.0266849	-0.00303987
67	0.004318	0.0258772	-0.00284748
68	0.004382	0.0251177	-0.00265943
69	0.004446	0.024399	-0.00248334
70	0.00451	0.0237134	-0.00232279
71	0.004574	0.0230545	-0.0021755
72	0.004638	0.0224194	-0.00203753
73	0.004702	0.021809	-0.0019049
74	0.004766	0.021228	-0.00177974
75	0.00483	0.0206793	-0.00166586
