#i	t	cos	sin
0	3e-05	1	-5.62738e-07
1	9.4e-05	0.987894	-0.0627016
2	0.000158	0.953617	-0.118177
3	0.000222	0.902445	-0.161352
4	0.000286	0.840966	-0.190296
5	0.00035	0.775226	-0.205823
6	0.000414	0.709727	-0.210353
7	0.000478	0.647291	-0.206795
8	0.000542	0.589391	-0.197841
9	0.000606	0.536599	-0.18566
10	0.00067	0.488952	-0.171859
11	0.000734	0.446195	-0.157566
12	0.000798	0.407924	-0.143522
13	0.000862	0.373688	-0.130169
14	0.000926	0.343043	-0.117746
15	0.00099	0.315584	-0.106355
16	0.001054	0.290943	-0.0960164
17	0.001118	0.268788	-0.0866972
18	0.001182	0.248832	-0.0783295
19	0.001246	0.230828	-0.0708347
20	0.00131	0.214559	-0.0641381
21	0.001374	0.199825	-0.0581691
22	0.001438	0.186444	-0.0528541
23	0.001502	0.174257	-0.0481136
24	0.001566	0.163132	-0.04387
25	0.00163	0.152966	-0.0400591
26	0.001694	0.143669	-0.0366355
27	0.001758	0.135156	-0.033565
28	0.001822	0.127344	-0.0308159
29	0.001886	0.120159	-0.0283577
30	0.00195	0.113533	-0.0261629
31	0.002014	0.107402	-0.0242014
32	0.002078	0.101709	-0.022435
33	0.002142	0.096419	-0.0208258
34	0.002206	0.0915092	-0.0193497
35	0.00227	0.0869558	-0.0179984
36	0.002334	0.0827269	-0.0167676
37	0.002398	0.0787882	-0.0156473
38	0.002462	0.0751122	-0.014624
39	0.002526	0.0716773	-0.0136865
40	0.00259	0.0684633	-0.0128254
41	0.002654	0.0654511	-0.0120296
42	0.002718	0.0626272	-0.0112867
43	0.002782	0.0599832	-0.0105883
44	0.002846	0.0575122	-0.00993234
45	0.00291	0.0552045	-0.0093219
46	0.002974	0.0530464	-0.00876174
47	0.003038	0.0510207	-0.00825554
48	0.003102	0.0491079	-0.00780396
49	0.003166	0.0472871	-0.00740263
50	0.00323	0.0455387	-0.00703826
51	0.003294	0.0438542	-0.00668882
52	0.003358	0.0422426	-0.00633537
53	0.003422	0.0407208	-0.00597652
54	0.003486	0.0392955	-0.00562569
55	0.00355	0.0379587	-0.00529389
56	0.003614	0.0367005	-0.00498186
57	0.003678	0.0355176	-0.0046885
58	0.003742	0.0344077	-0.004419
59	0.003806	0.0333613	-0.00418122
60	0.00387	0.0323626	-0.00397735
61	0.003934	0.0313969	-0.00380063
62	0.003998	0.0304571	-0.00364015
63	0.004062	0.0295426	-0.00348817
64	0.004126	0.0286527	-0.00334061
65	0.00419	0.0277875	-0.00319153
66	0.004254	0.0269541	-0.00303454
67	0.004318	0.0261654	-0.00287209
68	0.004382	0.0254282	-0.00271686
69	0.004446	0.0247374	-0.00258071
70	0.00451	0.0240822	-0.00246554
71	0.004574	0.0234559	-0.00236571
72	0.004638	0.0228575	-0.00227549
73	0.004702	0.0222874	-0.00219352
74	0.004766	0.0217431	-0.00212249
75	0.00483	0.0212164	-0.00206503
76	0.004894	0.0206961	-0.00201931
77	0.004958	0.020173	-0.00197715
78	0.005022	0.0196456	-0.00192569
79	0.005086	0.0191247	-0.00185424
80	0.00515	0.018628	-0.00176403
81	0.005214	0.0181669	-0.00166853
82	0.005278	0.0177398	-0.00158073
83	0.005342	0.0173407	-0.00150371
84	0.005406	0.0169685	-0.00143687
85	0.00547	0.0166218	-0.00138418
86	0.005534	0.0162926	-0.00135017
87	0.005598	0.0159701	-0.00133309
88	0.005662	0.0156478	-0.00132796
89	0.005726	0.0153205	-0.00133169
90	0.00579	0.0149801	-0.0013388
91	0.005854	0.0146206	-0.00133418
92	0.005918	0.0142501	-0.00129788
93	0.005982	0.0138912	-0.00122092
94	0.006046	0.0135656	-0.0011141
95	0.00611	0.0132795	-0.000998601
96	0.006174	0.0130257	-0.000890184
97	0.006238	0.0127956	-0.000795746
98	0.006302	0.0125838	-0.000720849
99	0.006366	0.0123815	-0.000672397
100	0.00643	0.0121737	-0.000651079
101	0.006494	0.011947	-0.000644682
102	0.006558	0.0117014	-0.000633629
103	0.006622	0.0114516	-0.000606244
104	0.006686	0.0112125	-0.000567637
105	0.00675	0.0109852	-0.000530142
106	0.006814	0.0107608	-0.000496695
107	0.006878	0.0105371	-0.000459389
108	0.006942	0.0103237	-0.000413372
109	0.007006	0.0101321	-0.000365445
110	0.00707	0.00996449	-0.00032859
111	0.007134	0.00981296	-0.000312393
112	0.007198	0.00966445	-0.000317282
113	0.007262	0.00950837	-0.000333807
114	0.007326	0.00934309	-0.000348493
115	0.00739	0.00917508	-0.000352609
116	0.007454	0.00901227	-0.000345284
117	0.007518	0.00885993	-0.000330614
118	0.007582	0.00871999	-0.00031513
119	0.007646	0.00858993	-0.000305756
120	0.00771	0.00846329	-0.000305973
121	0.007774	0.00833378	-0.00031395
122	0.007838	0.00819875	-0.00032491
123	0.007902	0.00805937	-0.000333792
124	0.007966	0.00792041	-0.000336677
125	0.00803	0.00778912	-0.000332845
126	0.008094	0.00767153	-0.000325474
127	0.008158	0.00756939	-0.000318492
128	0.008222	0.00748149	-0.0003131
129	0.008286	0.00740666	-0.000308072
130	0.00835	0.0073448	-0.000302637
131	0.008414	0.00729514	-0.000298794
132	0.008478	0.00725338	-0.000301071
133	0.008542	0.00721021	-0.000313082
134	0.008606	0.00715411	-0.000333391
135	0.00867	0.00707717	-0.00035544
136	0.008734	0.00697793	-0.000372142
137	0.008798	0.00685913	-0.000379311
138	0.008862	0.00672515	-0.000374354
139	0.008926	0.00658354	-0.000355133
140	0.00899	0.00644496	-0.000323515
141	0.009054	0.00631645	-0.000287006
142	0.009118	0.0061963	-0.000251042
143	0.009182	0.00608153	-0.000211799
144	0.009246	0.00597787	-0.000163808
145	0.00931	0.00589406	-0.000113013
146	0.009374	0.00582776	-7.41148e-05
147	0.009438	0.00576521	-5.60204e-05
148	0.009502	0.00569384	-5.74483e-05
149	0.009566	0.00560768	-7.46645e-05
150	0.00963	0.00550217	-0.000103945
151	0.009694	0.0053737	-0.000135436
152	0.009758	0.0052282	-0.000152695
153	0.009822	0.00508517	-0.00014407
154	0.009886	0.00496761	-0.000114098
155	0.00995	0.0048857	-8.01617e-05
156	0.010014	0.00483278	-5.63517e-05
157	0.010078	0.00479825	-4.44533e-05
158	0.010142	0.00477796	-4.24235e-05
159	0.010206	0.004768	-5.30576e-05
160	0.01027	0.00475743	-7.72164e-05
161	0.010334	0.00473595	-0.000106451
162	0.010398	0.00470205	-0.000130704
163	0.010462	0.00465666	-0.000146325
164	0.010526	0.0045974	-0.000150373
165	0.01059	0.00452603	-0.000136559
166	0.010654	0.00445292	-0.000104657
167	0.010718	0.00438647	-6.66707e-05
168	0.010782	0.00432326	-3.69751e-05
169	0.010846	0.0042531	-1.96677e-05
170	0.01091	0.00417044	-7.49552e-06
171	0.010974	0.00407992	1.04523e-05
172	0.011038	0.00399416	4.04214e-05
173	0.011102	0.00392669	7.97007e-05
174	0.011166	0.00388435	0.000118556
175	0.01123	0.00386435	0.000146369
176	0.011294	0.00385661	0.000157157
177	0.011358	0.003849	0.000152114
178	0.011422	0.00383335	0.000138143
179	0.011486	0.00380839	0.000122508
180	0.01155	0.00377699	0.000108228
181	0.011614	0.00374159	9.45374e-05
182	0.011678	0.00370241	8.03114e-05
183	0.011742	0.00365851	6.68463e-05
184	0.011806	0.00361082	5.84809e-05
185	0.01187	0.00356494	5.89453e-05
186	0.011934	0.0035284	6.52769e-05
187	0.011998	0.00350265	6.79471e-05
188	0.012062	0.00347998	5.94334e-05
189	0.012126	0.00345036	4.09143e-05
190	0.01219	0.00340967	1.99965e-05
191	0.012254	0.00336193	4.00183e-06
192	0.012318	0.00331598	-5.59663e-06
193	0.012382	0.00327853	-1.49349e-05
194	0.012446	0.00324781	-3.2759e-05
195	0.01251	0.00321506	-6.18299e-05
196	0.012574	0.00317304	-9.66342e-05
197	0.012638	0.00312108	-0.00012912
198	0.012702	0.00306318	-0.000153485
199	0.012766	0.00300566	-0.000166837
200	0.01283	0.0029558	-0.000170513
201	0.012894	0.00291699	-0.000170658
202	0.012958	0.00288454	-0.000172443
203	0.013022	0.00285018	-0.000172636
204	0.013086	0.00281172	-0.000161324
205	0.01315	0.00277561	-0.000131775
206	0.013214	0.00274976	-8.6009e-05
207	0.013278	0.00273752	-3.14632e-05
208	0.013342	0.00273789	2.32223e-05
209	0.013406	0.00274595	6.88804e-05
210	0.01347	0.00275095	9.88547e-05
211	0.013534	0.00273952	0.000115556
212	0.013598	0.00270545	0.000131007
213	0.013662	0.00265541	0.000157836
214	0.013726	0.00260438	0.000200144
215	0.01379	0.00256685	0.000251615
216	0.013854	0.0025496	0.000299487
217	0.013918	0.00254881	0.000332422
218	0.013982	0.00255486	0.000348481
219	0.014046	0.0025626	0.00035454
220	0.01411	0.00257491	0.000356542
221	0.014174	0.00259562	0.000353472
222	0.014238	0.00262302	0.000342062
223	0.014302	0.00265294	0.000322907
224	0.014366	0.00268451	0.000298312
225	0.01443	0.00271844	0.000265901
226	0.014494	0.00274873	0.000219229
227	0.014558	0.00276025	0.000158707
228	0.014622	0.00274102	9.99538e-05
229	0.014686	0.00269741	6.41357e-05
230	0.01475	0.00265088	5.82404e-05
231	0.014814	0.00261812	7.05351e-05
232	0.014878	0.00260065	8.53067e-05
233	0.014942	0.00259263	9.41647e-05
234	0.015006	0.00258916	9.31928e-05
235	0.01507	0.00258516	7.90972e-05
236	0.015134	0.00257441	5.15973e-05
237	0.015198	0.00255305	1.44885e-05
238	0.015262	0.00252094	-2.70974e-05
239	0.015326	0.00247992	-6.81811e-05
240	0.01539	0.00243266	-0.000103531
241	0.015454	0.00238297	-0.000127648
242	0.015518	0.00233705	-0.000136193
243	0.015582	0.00230363	-0.000130095
244	0.015646	0.00228886	-0.000119053
245	0.01571	0.00228923	-0.000117376
246	0.015774	0.00229202	-0.000134332
247	0.015838	0.00228301	-0.000169335
248	0.015902	0.00225309	-0.000214102
249	0.015966	0.00220108	-0.000256933
250	0.01603	0.00213352	-0.000287967
251	0.016094	0.00205976	-0.000303089
252	0.016158	0.00198632	-0.000301165
253	0.016222	0.00191885	-0.000279506
254	0.016286	0.00186659	-0.000237665
255	0.01635	0.00183763	-0.000184566
256	0.016414	0.00182881	-0.000135407
257	0.016478	0.00182444	-9.9343e-05
258	0.016542	0.00180699	-7.08746e-05
259	0.016606	0.00177094	-3.27527e-05
260	0.01667	0.00172942	3.05422e-05
261	0.016734	0.00170597	0.000117723
262	0.016798	0.00171508	0.000209011
263	0.016862	0.00175054	0.000282306
264	0.016926	0.00179433	0.000330135
265	0.01699	0.00183471	0.000358711
266	0.017054	0.00187199	0.000372813
267	0.017118	0.00190747	0.000366686
268	0.017182	0.00193154	0.000332518
269	0.017246	0.00192827	0.000275658
270	0.01731	0.00189223	0.000215671
271	0.017374	0.00183579	0.000170048
272	0.017438	0.00177704	0.000141389
273	0.017502	0.00172546	0.000122729
274	0.017566	0.00168211	0.000109041
275	0.01763	0.00164714	9.87932e-05
276	0.017694	0.00162079	8.95358e-05
277	0.017758	0.00160046	7.81808e-05
278	0.017822	0.00158172	6.42166e-05
279	0.017886	0.00156171	5.003e-05
280	0.01795	0.00154097	3.95114e-05
281	0.018014	0.00152458	3.66271e-05
282	0.018078	0.00152216	4.1836e-05
283	0.018142	0.00154262	4.81994e-05
284	0.018206	0.00158569	4.40098e-05
285	0.01827	0.00163976	2.23615e-05
286	0.018334	0.0016903	-1.23108e-05
287	0.018398	0.00173057	-4.86585e-05
288	0.018462	0.00176342	-7.89272e-05
289	0.018526	0.00179421	-0.000104393
290	0.01859	0.0018233	-0.00013118
291	0.018654	0.00184631	-0.000161663
292	0.018718	0.00186186	-0.000191404
293	0.018782	0.00187669	-0.000217051
294	0.018846	0.0018977	-0.000245408
295	0.01891	0.0019186	-0.000287441
296	0.018974	0.00192266	-0.000341509
297	0.019038	0.00190159	-0.000390462
298	0.019102	0.00186504	-0.000418556
299	0.019166	0.00182954	-0.00042475
300	0.01923	0.00180554	-0.000419143
301	0.019294	0.00179449	-0.000415066
302	0.019358	0.00178831	-0.000423686
303	0.019422	0.00177209	-0.000445603
304	0.019486	0.00173704	-0.000467095
305	0.01955	0.00169162	-0.000473087
306	0.019614	0.00165316	-0.000463744
307	0.019678	0.00162978	-0.000453157
308	0.019742	0.00161488	-0.000454525
309	0.019806	0.00159515	-0.000470676
310	0.01987	0.00155933	-0.000494259
311	0.019934	0.00150355	-0.000511567
312	0.019998	0.00143454	-0.000508652
313	0.020062	0.00136822	-0.000479977
314	0.020126	0.00132084	-0.000434502
315	0.02019	0.00129693	-0.00039204
316	0.020254	0.00128466	-0.000369411
317	0.020318	0.00126566	-0.000368193
318	0.020382	0.00122966	-0.000376925
319	0.020446	0.00117838	-0.000382791
320	0.02051	0.00111953	-0.000377608
321	0.020574	0.00106331	-0.000357667
322	0.020638	0.00102047	-0.000326079
323	0.020702	0.000995175	-0.000293013
324	0.020766	0.000981042	-0.000266629
325	0.02083	0.000969585	-0.000245564
326	0.020894	0.000959654	-0.000224478
327	0.020958	0.000954836	-0.000203071
328	0.021022	0.000955904	-0.000185276
329	0.021086	0.000960541	-0.000173358
330	0.02115	0.000967666	-0.000167507
331	0.021214	0.000977415	-0.000169792
332	0.021278	0.000986347	-0.000184505
333	0.021342	0.000985359	-0.000212243
334	0.021406	0.00096589	-0.000244334
335	0.02147	0.000929718	-0.000266475
336	0.021534	0.000890698	-0.000270388
337	0.021598	0.000864912	-0.000261366
338	0.021662	0.000859028	-0.000253844
339	0.021726	0.000867281	-0.000260212
340	0.02179	0.0008778	-0.000282736
341	0.021854	0.000881953	-0.000314182
342	0.021918	0.000878678	-0.000345332
343	0.021982	0.000870979	-0.00037111
344	0.022046	0.000861425	-0.000389478
345	0.02211	0.000853474	-0.000398526
346	0.022174	0.000853982	-0.000399163
347	0.022238	0.00086907	-0.00039964
348	0.022302	0.00089586	-0.000413346
349	0.022366	0.000919183	-0.000449297
350	0.02243	0.0009183	-0.000502515
351	0.022494	0.000880888	-0.000553266
352	0.022558	0.000813239	-0.000579075
353	0.022622	0.000735567	-0.000570174
354	0.022686	0.000667036	-0.000532824
355	0.02275	0.000617135	-0.000479781
356	0.022814	0.000588449	-0.000422378
357	0.022878	0.000580031	-0.000370601
358	0.022942	0.000585665	-0.000332867
359	0.023006	0.000594245	-0.000310467
360	0.02307	0.000597775	-0.000293914
361	0.023134	0.000600564	-0.000269474
362	0.023198	0.000617671	-0.00023285
363	0.023262	0.000660386	-0.000195855
364	0.023326	0.000722531	-0.000176427
