#i	t	cos	sin
0	0	1	0
1	2	0.995234	0.0396687
2	4	0.981262	0.0774854
3	6	0.959005	0.111832
4	8	0.929826	0.141501
5	10	0.895325	0.165781
6	12	0.857137	0.184452
7	14	0.81677	0.197699
8	16	0.775507	0.206
9	18	0.734365	0.210002
10	20	0.694097	0.210419
11	22	0.65523	0.207959
12	24	0.6181	0.203275
13	26	0.582901	0.196943
14	28	0.549717	0.189449
15	30	0.518556	0.181196
16	32	0.489375	0.172503
17	34	0.4621	0.163623
18	36	0.436634	0.154745
19	38	0.412872	0.146013
20	40	0.390707	0.13753
21	42	0.37003	0.129368
22	44	0.350733	0.121575
23	46	0.332716	0.114176
24	48	0.315881	0.107185
25	50	0.30014	0.100601
26	52	0.285411	0.0944149
27	54	0.27162	0.0886142
28	56	0.258699	0.0831826
29	58	0.246588	0.0781034
30	60	0.235227	0.0733592
31	62	0.224563	0.0689327
32	64	0.214544	0.064806
33	66	0.205124	0.0609609
34	68	0.196259	0.0573787
35	70	0.187907	0.0540405
36	72	0.180033	0.0509276
37	74	0.172606	0.0480229
38	76	0.165595	0.0453109
39	78	0.158974	0.0427781
40	80	0.152718	0.0404127
41	82	0.146802	0.0382038
42	84	0.141205	0.0361409
43	86	0.135905	0.0342138
44	88	0.130881	0.0324126
45	90	0.126117	0.0307281
46	92	0.121595	0.0291518
47	94	0.1173	0.0276757
48	96	0.113217	0.0262928
49	98	0.109333	0.0249961
50	100	0.105637	0.0237797
51	102	0.102116	0.0226379
52	104	0.0987609	0.0215657
53	106	0.0955599	0.0205586
54	108	0.0925042	0.019612
55	110	0.0895844	0.0187213
56	112	0.0867927	0.017882
57	114	0.0841218	0.0170895
58	116	0.0815657	0.01634
59	118	0.0791191	0.0156302
60	120	0.0767772	0.0149579
61	122	0.074535	0.0143215
62	124	0.0723877	0.0137195
63	126	0.07033	0.0131504
64	128	0.0683574	0.0126126
65	130	0.0664654	0.0121041
66	132	0.0646503	0.0116236
67	134	0.0629087	0.0111703
68	136	0.0612365	0.0107437
69	138	0.0596294	0.0103435
70	140	0.0580822	0.0099689
71	142	0.0565899	0.00961777
72	144	0.0551481	0.00928709
73	146	0.053754	0.00897317
74	148	0.0524059	0.00867289
75	150	0.0511032	0.00838398
76	152	0.0498454	0.00810513
77	154	0.0486314	0.00783586
78	156	0.0474598	0.00757626
79	158	0.0463291	0.00732603
80	160	0.0452369	0.00708474
81	162	0.0441822	0.00685164
82	164	0.0431629	0.00662647
83	166	0.0421779	0.00640872
84	168	0.0412261	0.0061984
85	170	0.0403059	0.00599553
86	172	0.0394162	0.00580022
87	174	0.0385553	0.00561218
88	176	0.0377215	0.00543152
89	178	0.0369134	0.00525789
90	180	0.0361299	0.00509108
91	182	0.0353701	0.00493075
92	184	0.0346328	0.00477697
93	186	0.0339169	0.00462892
94	188	0.033222	0.00448588
95	190	0.0325476	0.00434721
96	192	0.031894	0.00421233
97	194	0.031261	0.0040819
98	196	0.0306484	0.00395669
99	198	0.0300552	0.00383735
100	200	0.0294796	0.00372415
101	202	0.0289206	0.0036169
102	204	0.0283765	0.00351492
103	206	0.0278465	0.00341741
104	208	0.0273298	0.00332394
105	210	0.0268256	0.00323386
106	212	0.0263336	0.00314623
107	214	0.025854	0.0030605
