#i	t	cos	sin
0	0	1	0
1	2	0.989353	0.0589176
2	4	0.959003	0.111831
3	6	0.91313	0.154336
4	8	0.857121	0.184442
5	10	0.796156	0.20241
6	12	0.734329	0.209968
7	14	0.674418	0.209456
8	16	0.618047	0.203207
9	18	0.565996	0.193226
10	20	0.518493	0.181089
11	22	0.475441	0.167949
12	24	0.43657	0.154605
13	26	0.401535	0.141581
14	28	0.369972	0.129201
15	30	0.341519	0.117648
16	32	0.315837	0.107002
17	34	0.292616	0.0972721
18	36	0.271589	0.0884262
19	38	0.252521	0.0804122
20	40	0.235206	0.0731725
21	42	0.21946	0.0666481
22	44	0.205114	0.0607784
23	46	0.192017	0.0555002
24	48	0.180035	0.0507503
25	50	0.169058	0.04647
26	52	0.158989	0.0426092
27	54	0.149739	0.0391258
28	56	0.141231	0.035983
29	58	0.133389	0.0331462
30	60	0.12615	0.030582
31	62	0.119456	0.028261
32	64	0.113256	0.0261571
33	66	0.107505	0.024247
34	68	0.102162	0.0225102
35	70	0.0971912	0.0209296
36	72	0.0925581	0.0194898
37	74	0.0882314	0.0181758
38	76	0.0841844	0.0169727
39	78	0.0803961	0.0158667
40	80	0.0768489	0.0148483
41	82	0.0735263	0.0139116
42	84	0.0704109	0.0130517
43	86	0.0674856	0.0122624
44	88	0.0647363	0.0115377
45	90	0.0621512	0.0108733
46	92	0.0597175	0.0102683
47	94	0.0574193	0.00972026
48	96	0.0552399	0.00922173
49	98	0.053168	0.00876139
50	100	0.0511986	0.00832926
51	102	0.0493294	0.00792016
52	104	0.0475563	0.0075325
53	106	0.0458737	0.00716492
54	108	0.0442761	0.00681528
55	110	0.0427589	0.00648227
56	112	0.041318	0.00616535
57	114	0.0399494	0.00586479
58	116	0.0386475	0.00558126
59	118	0.0374065	0.00531429
60	120	0.0362218	0.00506259
61	122	0.0350897	0.00482552
62	124	0.0340064	0.00460195
63	126	0.0329697	0.00438938
64	128	0.0319795	0.00418579
65	130	0.0310362	0.00399194
66	132	0.0301374	0.0038106
67	134	0.0292787	0.00364283
68	136	0.0284557	0.00348758
69	138	0.0276643	0.00334293
70	140	0.0269023	0.00320656
71	142	0.0261684	0.00307613
72	144	0.0254626	0.00295035
73	146	0.0247854	0.00282962
74	148	0.0241361	0.00271626
75	150	0.0235124	0.0026124
76	152	0.0229108	0.00251919
77	154	0.0223274	0.00243528
78	156	0.0217594	0.00235681
79	158	0.0212072	0.0022801
80	160	0.0206734	0.00220289
81	162	0.02016	0.00212486
82	164	0.0196682	0.00204593
83	166	0.0191988	0.00196616
84	168	0.0187523	0.00188612
85	170	0.0183288	0.00180787
86	172	0.0179262	0.00173336
87	174	0.0175416	0.00166403
88	176	0.0171726	0.0016012
89	178	0.0168153	0.0015449
90	180	0.0164672	0.0014932
91	182	0.016128	0.00144401
92	184	0.0157998	0.00139696
93	186	0.0154831	0.00135326
94	188	0.0151767	0.0013142
95	190	0.0148775	0.00127882
96	192	0.014584	0.00124492
97	194	0.014297	0.00121012
98	196	0.0140191	0.00117369
99	198	0.0137526	0.00113868
100	200	0.0134955	0.00110949
101	202	0.0132426	0.00108799
102	204	0.0129893	0.00107114
103	206	0.0127348	0.00105403
104	208	0.0124824	0.0010339
105	210	0.0122355	0.00101179
106	212	0.0119939	0.000989014
107	214	0.0117571	0.000965105
108	216	0.0115254	0.000938479
109	218	0.0113007	0.000907939
110	220	0.0110855	0.000874146
111	222	0.0108817	0.000840073
112	224	0.0106885	0.000809983
113	226	0.0105022	0.000787698
114	228	0.0103165	0.000773852
115	230	0.0101279	0.000764745
116	232	0.00993666	0.000755166
117	234	0.00974615	0.000741341
118	236	0.00956031	0.000722879
119	238	0.00938175	0.000700558
120	240	0.00921143	0.000675541
121	242	0.00904845	0.000648336
122	244	0.00889287	0.000618166
123	246	0.00874518	0.000585271
124	248	0.00860621	0.000551184
125	250	0.00847573	0.000518414
126	252	0.00835171	0.000489346
127	254	0.00823215	0.000464461
128	256	0.00811548	0.000443542
129	258	0.00800093	0.000425779
130	260	0.0078883	0.000410898
131	262	0.00777838	0.000398282
132	264	0.00767185	0.000388145
133	266	0.00756891	0.000382103
134	268	0.00746785	0.000382069
135	270	0.00736516	0.000387613
136	272	0.00725774	0.000395709
137	274	0.00714616	0.000401995
138	276	0.00703366	0.000403235
139	278	0.00692403	0.00039968
140	280	0.00681961	0.000393653
141	282	0.00672008	0.000387697
142	284	0.00662428	0.000382097
143	286	0.00653191	0.000375627
144	288	0.00644438	0.00036754
145	290	0.0063636	0.000359636
146	292	0.00628876	0.000355075
147	294	0.00621709	0.00035628
148	296	0.00614491	0.000362588
149	298	0.00606965	0.000371863
150	300	0.00599042	0.000381578
151	302	0.00590765	0.000389247
152	304	0.00582318	0.000392815
153	306	0.00573915	0.000391851
154	308	0.00565744	0.000387372
155	310	0.005579	0.000381347
156	312	0.00550312	0.000375371
157	314	0.00542811	0.000370425
158	316	0.00535168	0.000365532
159	318	0.00527379	0.000357758
160	320	0.00519659	0.000345464
161	322	0.00512254	0.000329534
162	324	0.00505233	0.000312108
163	326	0.00498423	0.000294584
164	328	0.0049169	0.000275756
165	330	0.00485167	0.000253891
166	332	0.00479147	0.000229377
167	334	0.00473775	0.000205328
168	336	0.00468976	0.000183862
169	338	0.00464603	0.000166421
170	340	0.00460557	0.000153554
171	342	0.00456816	0.000145936
172	344	0.0045319	0.00014551
173	346	0.00449327	0.000152695
174	348	0.00444859	0.000164703
175	350	0.0043972	0.000177134
176	352	0.00434173	0.000187022
177	354	0.00428538	0.000194589
178	356	0.00422934	0.000201977
179	358	0.0041727	0.000211125
180	360	0.00411277	0.000221605
181	362	0.00404837	0.000230261
182	364	0.00398177	0.000233833
183	366	0.00391681	0.000230755
184	368	0.0038569	0.000222316
185	370	0.00380426	0.000210822
186	372	0.00375933	0.000198826
187	374	0.00372175	0.000188122
188	376	0.00369054	0.000180083
189	378	0.00366483	0.000175865
190	380	0.00364312	0.000177828
191	382	0.00362188	0.000186756
192	384	0.00359758	0.000200881
193	386	0.00356962	0.0002158
194	388	0.00354112	0.000228417
195	390	0.00351549	0.000239143
196	392	0.00349392	0.000249946
197	394	0.00347502	0.000263021
198	396	0.00345494	0.000279457
199	398	0.00342888	0.000297358
200	400	0.00339374	0.000312044
201	402	0.00335089	0.000318305
202	404	0.00330471	0.000313987
203	406	0.00325934	0.00030108
204	408	0.00321721	0.000283107
205	410	0.0031789	0.000262796
206	412	0.00314536	0.000243212
207	414	0.00311659	0.000227627
208	416	0.00309002	0.000219078
209	418	0.00306115	0.000218126
210	420	0.00302708	0.000222139
211	422	0.00298697	0.000227234
212	424	0.0029424	0.000228995
213	426	0.0028969	0.000224023
214	428	0.00285521	0.000212346
215	430	0.00282093	0.000197376
216	432	0.00279421	0.000183623
217	434	0.0027716	0.000174551
218	436	0.00275001	0.000168854
219	438	0.00272869	0.000164069
220	440	0.00270947	0.000159811
221	442	0.00269381	0.000158532
222	444	0.00267912	0.000162522
223	446	0.00266186	0.000171688
224	448	0.00263935	0.000183619
225	450	0.00261136	0.000194954
226	452	0.00257943	0.000202972
227	454	0.00254545	0.000206152
228	456	0.00251178	0.000203011
229	458	0.00248083	0.000193958
230	460	0.00245415	0.00018099
231	462	0.00243127	0.000167857
232	464	0.00240912	0.000157394
233	466	0.00238354	0.000149397
234	468	0.00235289	0.000140808
235	470	0.00231983	0.0001295
236	472	0.00228828	0.000116639
237	474	0.00225971	0.000106016
238	476	0.00223182	0.000100743
239	478	0.00220152	0.00010085
240	480	0.00216739	0.000103429
241	482	0.00213078	0.000105227
242	484	0.00209444	0.000105307
243	486	0.0020599	0.000105172
244	488	0.0020265	0.000105939
245	490	0.00199353	0.000106899
246	492	0.00196165	0.000106972
247	494	0.00193234	0.000105791
248	496	0.00190609	0.00010366
249	498	0.00188235	0.000100531
250	500	0.00186147	9.53221e-05
251	502	0.00184449	8.81107e-05
252	504	0.00183257	7.98017e-05
253	506	0.00182568	7.27046e-05
254	508	0.00182215	6.84971e-05
255	510	0.00181989	6.75244e-05
256	512	0.00181806	6.95559e-05
257	514	0.00181536	7.42431e-05
258	516	0.00180959	8.02362e-05
259	518	0.00179977	8.40121e-05
260	520	0.00178871	8.25722e-05
261	522	0.00178101	7.63281e-05
262	524	0.00177819	6.99578e-05
263	526	0.00177741	6.78652e-05
264	528	0.00177431	7.0267e-05
265	530	0.00176641	7.40287e-05
266	532	0.00175499	7.61026e-05
267	534	0.00174281	7.52462e-05
268	536	0.00173243	7.20456e-05
269	538	0.00172554	6.76411e-05
270	540	0.00172206	6.40597e-05
271	542	0.00172009	6.20248e-05
272	544	0.00171766	6.09652e-05
273	546	0.00171385	5.88752e-05
274	548	0.00170974	5.47666e-05
275	550	0.00170646	4.92579e-05
276	552	0.0017038	4.46931e-05
277	554	0.0017003	4.27748e-05
278	556	0.00169397	4.32919e-05
279	558	0.00168386	4.39048e-05
280	560	0.00167054	4.22492e-05
281	562	0.00165616	3.71047e-05
282	564	0.00164338	2.88265e-05
283	566	0.00163365	1.90913e-05
