#i	t	cos	sin
0	0	1	0
1	2	0.976425	0.0864524
2	4	0.913124	0.154334
3	6	0.826957	0.194849
4	8	0.734305	0.209945
5	10	0.645693	0.206873
6	12	0.565957	0.193168
7	14	0.496382	0.174511
8	16	0.436526	0.154512
9	18	0.3853	0.13519
10	20	0.341481	0.117531
11	22	0.303904	0.101901
12	24	0.271564	0.0883012
13	26	0.243639	0.0765761
14	28	0.219449	0.0665287
15	30	0.198411	0.0579543
16	32	0.180032	0.0506402
17	34	0.163916	0.0443845
18	36	0.149745	0.0390243
19	38	0.137241	0.0344302
20	40	0.126166	0.0304865
21	42	0.116321	0.027092
22	44	0.107534	0.0241613
23	46	0.0996658	0.0216223
24	48	0.0925931	0.019417
25	50	0.08621	0.017494
26	52	0.0804311	0.0158033
27	54	0.0751948	0.0143078
28	56	0.0704455	0.0129877
29	58	0.0661277	0.011826
30	60	0.0621948	0.0108057
31	62	0.0586025	0.00992067
32	64	0.0552953	0.00915729
33	66	0.0522308	0.00848021
34	68	0.0493943	0.00786027
35	70	0.0467747	0.007288
36	72	0.0443535	0.0067592
37	74	0.0421127	0.00626974
38	76	0.0400357	0.00581679
39	78	0.0381063	0.00539992
40	80	0.0363093	0.00501707
41	82	0.0346328	0.00466828
42	84	0.0330633	0.00434989
43	86	0.0315959	0.00405332
44	88	0.0302306	0.00378102
45	90	0.028956	0.00353809
46	92	0.0277576	0.00332048
47	94	0.0266242	0.00312097
48	96	0.0255518	0.00293233
49	98	0.0245421	0.0027523
50	100	0.0235949	0.00258769
51	102	0.0227013	0.00244695
52	104	0.021846	0.00232769
53	106	0.0210246	0.00221501
54	108	0.0202449	0.00210041
55	110	0.0195134	0.00198276
56	112	0.0188349	0.00186344
57	114	0.0182079	0.001749
58	116	0.0176235	0.00164528
59	118	0.0170724	0.00155471
60	120	0.0165454	0.00147583
61	122	0.0160409	0.00140298
62	124	0.0155625	0.00133691
63	126	0.0151063	0.00128232
64	128	0.0146637	0.00123527
65	130	0.0142359	0.00118661
66	132	0.01383	0.00113833
