#i	t	cos	sin
0	0	1	0
1	2	0.992577	0.0493653
2	4	0.971091	0.0951789
3	6	0.937682	0.134569
4	8	0.895319	0.165778
5	10	0.847185	0.18825
6	12	0.796166	0.202418
7	14	0.744573	0.209347
8	16	0.694072	0.210392
9	18	0.645745	0.206937
10	20	0.600219	0.200237
11	22	0.557786	0.191353
12	24	0.518518	0.181132
13	26	0.482343	0.170219
14	28	0.449108	0.159092
15	30	0.418621	0.148087
16	32	0.390671	0.137434
17	34	0.365046	0.127282
18	36	0.34154	0.117717
19	38	0.319957	0.108784
20	40	0.300117	0.100489
21	42	0.281858	0.0928166
22	44	0.265038	0.0857407
23	46	0.249528	0.0792285
24	48	0.235214	0.0732467
25	50	0.221989	0.0677615
26	52	0.209755	0.0627382
27	54	0.198421	0.0581406
28	56	0.187906	0.053932
29	58	0.178138	0.0500765
30	60	0.169055	0.0465405
31	62	0.160601	0.0432952
32	64	0.152727	0.0403159
33	66	0.145386	0.0375808
34	68	0.138533	0.0350695
35	70	0.132128	0.0327624
36	72	0.126135	0.0306408
37	74	0.12052	0.0286881
38	76	0.115254	0.0268895
39	78	0.11031	0.0252311
40	80	0.105663	0.0237002
41	82	0.10129	0.0222859
42	84	0.097172	0.0209786
43	86	0.0932881	0.0197693
44	88	0.0896204	0.0186496
45	90	0.0861524	0.0176104
46	92	0.0828705	0.0166432
47	94	0.0797636	0.0157407
48	96	0.0768219	0.0148977
49	98	0.0740362	0.0141106
50	100	0.0713968	0.0133766
51	102	0.068894	0.0126928
52	104	0.066519	0.0120559
53	106	0.064264	0.0114635
54	108	0.0621215	0.0109137
55	110	0.0600836	0.0104055
56	112	0.0581408	0.0099374
57	114	0.0562837	0.00950542
58	116	0.0545044	0.00910338
59	118	0.0527982	0.00872457
60	120	0.0511628	0.00836406
61	122	0.0495975	0.0080193
62	124	0.0480997	0.00768929
63	126	0.0466664	0.00737345
64	128	0.0452939	0.00707058
65	130	0.0439796	0.0067799
66	132	0.0427208	0.00650073
67	134	0.0415154	0.00623295
68	136	0.0403605	0.00597707
69	138	0.0392529	0.00573317
70	140	0.0381893	0.00550129
71	142	0.0371668	0.00528069
72	144	0.0361834	0.00507054
73	146	0.0352372	0.00487065
74	148	0.0343261	0.00468061
75	150	0.0334478	0.00449987
76	152	0.0326015	0.00432662
77	154	0.0317872	0.00415984
78	156	0.0310054	0.00400055
79	158	0.0302545	0.00385015
80	160	0.0295319	0.00370919
81	162	0.0288349	0.00357694
82	164	0.0281612	0.00345231
83	166	0.0275089	0.00333438
84	168	0.0268764	0.00322155
85	170	0.0262633	0.00311247
86	172	0.0256693	0.00300615
87	174	0.0250951	0.00290246
88	176	0.0245411	0.00280212
89	178	0.0240066	0.00270674
90	180	0.0234906	0.00261826
91	182	0.0229904	0.00253791
92	184	0.0225029	0.00246586
93	186	0.0220253	0.00240014
94	188	0.0215572	0.00233781
95	190	0.0210991	0.00227637
96	192	0.0206528	0.00221431
97	194	0.0202199	0.00215076
98	196	0.0198016	0.00208543
99	198	0.019399	0.00201822
100	200	0.0190133	0.00194953
101	202	0.0186449	0.00188045
102	204	0.0182932	0.00181288
103	206	0.0179568	0.00174828
104	208	0.0176341	0.00168814
105	210	0.017323	0.00163337
106	212	0.0170207	0.00158425
107	214	0.0167251	0.00153982
108	216	0.0164351	0.00149861
109	218	0.0161506	0.00145896
110	220	0.0158728	0.0014199
111	222	0.0156028	0.00138185
112	224	0.0153409	0.00134584
113	226	0.0150862	0.00131239
114	228	0.0148373	0.00128147
115	230	0.0145931	0.00125182
116	232	0.014354	0.00122207
117	234	0.0141211	0.00119179
118	236	0.0138952	0.00116183
119	238	0.0136764	0.00113422
120	240	0.0134628	0.00111087
121	242	0.0132515	0.00109229
122	244	0.01304	0.0010768
123	246	0.0128279	0.0010617
124	248	0.0126164	0.00104499
125	250	0.012408	0.00102614
126	252	0.0122041	0.00100651
127	254	0.0120047	0.000987273
128	256	0.0118091	0.000968813
129	258	0.0116168	0.000950137
130	260	0.011428	0.000930173
131	262	0.0112437	0.000908192
132	264	0.0110649	0.000884329
133	266	0.0108925	0.000860144
134	268	0.0107264	0.000837434
135	270	0.0105656	0.000817958
136	272	0.0104072	0.000803075
137	274	0.0102487	0.000791942
138	276	0.0100888	0.000782325
139	278	0.0099278	0.000771577
140	280	0.00976755	0.00075818
141	282	0.0096104	0.000741546
142	284	0.00945823	0.000722281
143	286	0.00931171	0.000701103
144	288	0.00917086	0.000678476
145	290	0.00903555	0.00065404
146	292	0.00890628	0.00062743
147	294	0.00878362	0.000599206
148	296	0.0086678	0.000570654
149	298	0.0085584	0.000543552
150	300	0.00845399	0.000519209
151	302	0.00835268	0.000498451
152	304	0.00825307	0.000480922
153	306	0.00815454	0.000465683
154	308	0.00805724	0.000452282
155	310	0.00796124	0.000440271
156	312	0.00786699	0.000429229
157	314	0.00777519	0.00041906
158	316	0.00768633	0.000410259
159	318	0.00760066	0.000404095
160	320	0.00751748	0.000401997
161	322	0.00743459	0.000404598
162	324	0.00734941	0.000410677
163	326	0.00725988	0.000417893
164	328	0.00716629	0.000423659
165	330	0.00707069	0.000425556
166	332	0.00697609	0.000422849
167	334	0.00688475	0.000416833
168	336	0.00679766	0.000409443
169	338	0.00671431	0.000402364
170	340	0.00663344	0.000396352
171	342	0.00655428	0.000390581
172	344	0.00647676	0.000384139
173	346	0.00640197	0.000376569
174	348	0.00633116	0.000368876
175	350	0.00626435	0.000362388
176	352	0.00620038	0.000358609
177	354	0.00613741	0.000357789
178	356	0.00607432	0.000359332
179	358	0.0060108	0.000362457
180	360	0.00594657	0.000366226
181	362	0.00588117	0.000369661
182	364	0.00581498	0.000371853
183	366	0.00574873	0.000371907
184	368	0.00568344	0.000369875
185	370	0.00562009	0.000366885
186	372	0.00555892	0.000363931
187	374	0.00549908	0.000362274
188	376	0.00543896	0.000362278
189	378	0.00537703	0.000363227
190	380	0.00531244	0.000363775
191	382	0.00524574	0.000361695
192	384	0.00517854	0.000355703
193	386	0.00511267	0.000346121
194	388	0.00504908	0.000334352
195	390	0.00498707	0.000321009
196	392	0.00492588	0.000305871
197	394	0.00486563	0.000288166
198	396	0.00480724	0.000267015
199	398	0.00475282	0.000243104
200	400	0.00470334	0.000217769
201	402	0.00465929	0.000192911
202	404	0.00462034	0.000170373
203	406	0.00458579	0.000151245
204	408	0.00455479	0.00013665
205	410	0.00452655	0.000127503
206	412	0.00449963	0.000124818
