#i	t	cos	sin
0	0	1	0
1	2	0.971089	0.0951786
2	4	0.895306	0.165772
3	6	0.796135	0.202394
4	8	0.694022	0.210338
5	10	0.600153	0.200147
6	12	0.518443	0.181004
7	14	0.44903	0.158931
8	16	0.390596	0.137245
9	18	0.341473	0.117508
10	20	0.300062	0.100266
11	22	0.264998	0.0855143
12	24	0.235188	0.0730249
13	26	0.209739	0.062524
14	28	0.187899	0.0537258
15	30	0.169057	0.0463416
16	32	0.152741	0.040125
17	34	0.138558	0.0348882
18	36	0.126169	0.0304693
19	38	0.115298	0.0267275
20	40	0.105716	0.0235485
21	42	0.0972319	0.0208376
22	44	0.089684	0.0185178
23	46	0.0829368	0.0165177
24	48	0.0768917	0.0147759
25	50	0.0714712	0.0132581
26	52	0.0665974	0.0119406
27	54	0.0622048	0.0107995
28	56	0.0582317	0.00982428
29	58	0.0546038	0.00899443
30	60	0.0512697	0.00826123
31	62	0.0482135	0.00759291
32	64	0.045415	0.00698221
33	66	0.0428484	0.00642207
34	68	0.0404924	0.00590779
35	70	0.0383249	0.00543967
36	72	0.0363225	0.00501485
37	74	0.0344672	0.00463068
38	76	0.032743	0.0042801
39	78	0.0311462	0.00395611
40	80	0.029672	0.00366551
41	82	0.0283004	0.00341088
42	84	0.0270139	0.00318308
43	86	0.0258047	0.00297087
44	88	0.0246742	0.00277052
45	90	0.0236206	0.00259158
46	92	0.0226287	0.00244249
47	94	0.0216802	0.00231435
48	96	0.0207758	0.00218839
49	98	0.0199282	0.00205743
50	100	0.0191444	0.00192347
51	102	0.018426	0.00179199
52	104	0.0177655	0.00167162
53	106	0.0171502	0.00156858
54	108	0.0165651	0.00148322
55	110	0.0160045	0.00140604
56	112	0.0154744	0.00133493
57	114	0.0149722	0.00127572
58	116	0.0144883	0.00122305
59	118	0.0140267	0.00116937
60	120	0.0135914	0.00112455
61	122	0.013166	0.00109714
62	124	0.012737	0.00107156
63	126	0.0123175	0.00103508
64	128	0.0119162	0.000994087
65	130	0.0115316	0.000948901
66	132	0.0111688	0.000896676
67	134	0.0108336	0.000844966
68	136	0.0105187	0.000808711
69	138	0.0102042	0.000789291
70	140	0.00988318	0.00076768
71	142	0.00957169	0.000732504
