#i	t	cos	sin
0	0	1	0
1	5e-07	0.714528	0.34291
2	1e-06	0.383892	0.451895
3	1.5e-06	0.125089	0.425796
4	2e-06	-0.0443064	0.32954
5	2.5e-06	-0.130211	0.212162
6	3e-06	-0.153494	0.105143
7	3.5e-06	-0.137112	0.02523
8	4e-06	-0.101599	-0.0244201
9	4.5e-06	-0.0619981	-0.047628
10	5e-06	-0.02776	-0.0512726
11	5.5e-06	-0.00325514	-0.0435236
12	6e-06	0.0109949	-0.0304884
13	6.5e-06	0.0168088	-0.0177004
14	7e-06	0.016901	-0.00706362
15	7.5e-06	0.013751	0.000426496
16	8e-06	0.00883325	0.00429389
17	8.5e-06	0.00486517	0.00584706
18	9e-06	0.00141548	0.0053748
19	9.5e-06	-0.000704568	0.00358828
20	1e-05	-0.0016139	0.00204538
21	1.05e-05	-0.00187275	0.000653499
22	1.1e-05	-0.00130667	0.00011944
23	1.15e-05	-0.00117439	-0.000184056
24	1.2e-05	-0.000895199	-0.00065698
25	1.25e-05	-0.000553033	-0.000784596
26	1.3e-05	-0.000468024	-0.000770236
27	1.35e-05	-0.000262159	-0.000560398
28	1.4e-05	-0.000140854	-0.000442785
29	1.45e-05	0.000208412	0.000150132
30	1.5e-05	-4.72338e-05	9.63453e-05
31	1.55e-05	1.42753e-05	-2.24811e-05
32	1.6e-05	0.000128154	0.000504009
33	1.65e-05	0.000178999	0.00039269
34	1.7e-05	-0.000231957	0.000375141
35	1.75e-05	4.30866e-05	0.000302249
36	1.8e-05	0.000158732	0.000583826
37	1.85e-05	-0.000235708	0.000753642
38	1.9e-05	-0.000531216	0.00036846
39	1.95e-05	-0.000677854	0.000155957
40	2e-05	-0.000488063	-0.000447279
41	2.05e-05	0.000184207	-0.000371196
42	2.1e-05	0.000343656	-0.000114107
43	2.15e-05	0.000517705	0.000188354
44	2.2e-05	0.000120321	0.000343023
45	2.25e-05	-1.38676e-05	0.000603002
46	2.3e-05	-0.000541345	0.000533071
47	2.35e-05	-0.000892568	7.03457e-05
48	2.4e-05	-0.000290814	-0.000380783
49	2.45e-05	-0.000362897	-6.2801e-05
50	2.5e-05	-0.00033512	-0.000292163
