#i	t	cos	sin
0	0	1	0
1	5e-07	0.729986	0.35957
2	1e-06	0.39594	0.494842
3	1.5e-06	0.11556	0.479605
4	2e-06	-0.0769077	0.376172
5	2.5e-06	-0.178394	0.239797
6	3e-06	-0.204994	0.109986
7	3.5e-06	-0.180807	0.00971284
8	4e-06	-0.130752	-0.0534155
9	4.5e-06	-0.0744614	-0.0811481
10	5e-06	-0.0258426	-0.0815485
11	5.5e-06	0.00847965	-0.0657145
12	6e-06	0.0272849	-0.0434181
13	6.5e-06	0.0335182	-0.0213517
14	7e-06	0.0305627	-0.00408795
15	7.5e-06	0.0229385	0.00719933
16	8e-06	0.0137952	0.0125203
17	8.5e-06	0.00563598	0.0131272
18	9e-06	-0.00039742	0.0112712
19	9.5e-06	-0.00409568	0.00769748
20	1e-05	-0.00527716	0.0040016
21	1.05e-05	-0.00490268	0.00106533
22	1.1e-05	-0.00388033	-0.00104323
23	1.15e-05	-0.00264137	-0.00193995
24	1.2e-05	-0.00109848	-0.00187838
25	1.25e-05	-0.000205921	-0.00207882
26	1.3e-05	0.000787293	-0.00152817
27	1.35e-05	0.000735314	-0.000946061
28	1.4e-05	0.00109092	-0.000126924
29	1.45e-05	0.000604154	0.000654493
30	1.5e-05	-8.93316e-05	0.000730081
31	1.55e-05	-0.000273841	2.28042e-05
32	1.6e-05	-0.000133804	-0.000360752
33	1.65e-05	9.19079e-05	-0.000327096
34	1.7e-05	0.000147667	-0.000239401
35	1.75e-05	-1.60538e-05	-0.000276164
36	1.8e-05	0.000334192	2.01484e-05
37	1.85e-05	0.000197783	0.000200262
38	1.9e-05	0.000366254	-5.75316e-05
39	1.95e-05	0.000101003	0.000516354
40	2e-05	-0.000222913	0.000841483
41	2.05e-05	-0.000138474	0.000279404
42	2.1e-05	-0.000162156	0.000130608
43	2.15e-05	-0.000435249	8.97587e-05
44	2.2e-05	-0.000392122	-3.05728e-05
45	2.25e-05	-0.000205825	-0.000469807
46	2.3e-05	1.41245e-05	-0.000555721
47	2.35e-05	6.46897e-05	-0.000340202
48	2.4e-05	0.000248928	9.76721e-05
49	2.45e-05	0.000177742	3.01189e-05
50	2.5e-05	7.44593e-05	8.05566e-05
51	2.55e-05	-0.000224764	-0.000122313
52	2.6e-05	-0.000156842	-0.000219824
53	2.65e-05	0.000250507	-0.000108918
54	2.7e-05	5.81378e-05	0.000402356
55	2.75e-05	-5.42977e-05	0.00028709
56	2.8e-05	-0.000275444	0.000488907
57	2.85e-05	-0.000546601	-5.91258e-05
58	2.9e-05	-0.000135673	-0.000113834
59	2.95e-05	0.000299959	-0.000121743
60	3e-05	-0.000156129	0.000153879
61	3.05e-05	-0.00017429	0.000327343
62	3.1e-05	-0.000734482	0.000133777
63	3.15e-05	-0.000516054	-5.83075e-05
64	3.2e-05	-0.000306662	-8.52501e-05
65	3.25e-05	-0.000699645	-0.000279471
66	3.3e-05	-0.000406946	-0.00073386
67	3.35e-05	-0.000312782	-0.000464997
