#i	t	cos	sin
0	0	1	0
1	5e-07	0.860541	0.469812
2	1e-06	0.520041	0.808114
3	1.5e-06	0.0678555	0.939573
4	2e-06	-0.383072	0.840213
5	2.5e-06	-0.723869	0.543583
6	3e-06	-0.877971	0.128616
7	3.5e-06	-0.815683	-0.301156
8	4e-06	-0.561196	-0.641398
9	4.5e-06	-0.181405	-0.815485
10	5e-06	0.226834	-0.786634
11	5.5e-06	0.564368	-0.570748
12	6e-06	0.75326	-0.226562
13	6.5e-06	0.754457	0.158378
14	7e-06	0.574822	0.490691
15	7.5e-06	0.264168	0.692138
16	8e-06	-0.0973786	0.719505
17	8.5e-06	-0.42182	0.573198
18	9e-06	-0.631896	0.294999
19	9.5e-06	-0.682511	-0.0431439
20	1e-05	-0.566993	-0.357456
21	1.05e-05	-0.319674	-0.573951
22	1.1e-05	-0.00541979	-0.644219
23	1.15e-05	0.297481	-0.556676
24	1.2e-05	0.517506	-0.339585
25	1.25e-05	0.604729	-0.0492864
26	1.3e-05	0.543229	0.24161
27	1.35e-05	0.353983	0.463276
28	1.4e-05	0.0874429	0.564808
29	1.45e-05	-0.189833	0.526858
30	1.5e-05	-0.410543	0.364219
31	1.55e-05	-0.524517	0.120785
32	1.6e-05	-0.508122	-0.14236
33	1.65e-05	-0.370298	-0.36101
34	1.7e-05	-0.14885	-0.484497
35	1.75e-05	0.0993666	-0.486388
36	1.8e-05	0.313474	-0.371557
37	1.85e-05	0.444441	-0.172818
38	1.9e-05	0.463829	0.0595737
39	1.95e-05	0.371322	0.268881
40	2e-05	0.193116	0.405903
41	2.05e-05	-0.0245866	0.440077
42	2.1e-05	-0.227575	0.367538
43	2.15e-05	-0.368305	0.209081
44	2.2e-05	-0.415232	0.00671094
45	2.25e-05	-0.360409	-0.189145
46	2.3e-05	-0.221259	-0.332277
47	2.35e-05	-0.034603	-0.38974
48	2.4e-05	0.153653	-0.35171
49	2.45e-05	0.297376	-0.23024
50	2.5e-05	0.364027	-0.0584951
51	2.55e-05	0.340504	0.120626
52	2.6e-05	0.236186	0.263612
53	2.65e-05	0.0795234	0.33735
54	2.7e-05	-0.0899877	0.327794
55	2.75e-05	-0.231628	0.239535
56	2.8e-05	-0.31156	0.0976066
57	2.85e-05	-0.313855	-0.062556
58	2.9e-05	-0.240899	-0.201149
59	2.95e-05	-0.113031	-0.286075
60	3e-05	0.0367578	-0.299417
61	3.05e-05	0.172053	-0.240423
62	3.1e-05	0.261128	-0.125934
63	3.15e-05	0.283709	0.0143233
64	3.2e-05	0.237266	0.145398
65	3.25e-05	0.135951	0.236061
66	3.3e-05	0.00637564	0.266844
67	3.35e-05	-0.119983	0.232553
68	3.4e-05	-0.212471	0.143932
69	3.45e-05	-0.250121	0.0240747
70	3.5e-05	-0.226591	-0.0966427
71	3.55e-05	-0.14965	-0.189571
72	3.6e-05	-0.0400259	-0.233573
73	3.65e-05	0.0748204	-0.220181
74	3.7e-05	0.16799	-0.153742
75	3.75e-05	0.216741	-0.05346
76	3.8e-05	0.211723	0.0557908
77	3.85e-05	0.15617	0.14773
78	3.9e-05	0.0648577	0.200888
79	3.95e-05	-0.0384673	0.203352
80	4e-05	-0.128806	0.157057
81	4.05e-05	-0.184756	0.0745828
82	4.1e-05	-0.194121	-0.0223969
83	4.15e-05	-0.156479	-0.110268
84	4.2e-05	-0.08279	-0.168309
85	4.25e-05	0.00755808	-0.183743
86	4.3e-05	0.0929072	-0.154431
87	4.35e-05	0.152647	-0.0893602
88	4.4e-05	0.17317	-0.00486022
89	4.45e-05	0.151351	0.0771387
90	4.5e-05	0.0943264	0.1375
91	4.55e-05	0.0168751	0.162969
92	4.6e-05	-0.0620364	0.148359
93	4.65e-05	-0.123279	0.0986333
94	4.7e-05	-0.152791	0.0266185
95	4.75e-05	-0.14383	-0.0491942
96	4.8e-05	-0.100695	-0.109534
97	4.85e-05	-0.0351452	-0.141561
98	4.9e-05	0.03636	-0.138097
99	4.95e-05	0.0958323	-0.10141
100	5e-05	0.130133	-0.0417621
101	5.05e-05	0.131426	0.0253004
102	5.1e-05	0.101478	0.0831621
103	5.15e-05	0.048515	0.119549
104	5.2e-05	-0.0145807	0.125797
105	5.25e-05	-0.0715736	0.101905
106	5.3e-05	-0.109808	0.0538096
107	5.35e-05	-0.120141	-0.00530927
108	5.4e-05	-0.100871	-0.0609824
109	5.45e-05	-0.0582197	-0.0999919
110	5.5e-05	-0.00301899	-0.113539
111	5.55e-05	0.0504878	-0.0992444
112	5.6e-05	0.0900685	-0.0619869
113	5.65e-05	0.10692	-0.0110195
114	5.7e-05	0.0974433	0.0406132
115	5.75e-05	0.0651165	0.0808405
116	5.8e-05	0.0181621	0.0999664
117	5.85e-05	-0.0313915	0.0942915
118	5.9e-05	-0.0716068	0.0664508
119	5.95e-05	-0.0927604	0.0234687
120	6e-05	-0.0907101	-0.0236922
121	6.05e-05	-0.0668613	-0.0627226
122	6.1e-05	-0.027988	-0.0853837
123	6.15e-05	0.0161301	-0.0864672
124	6.2e-05	0.0546263	-0.0667365
125	6.25e-05	0.0784721	-0.031756
126	6.3e-05	0.0827061	0.009205
127	6.35e-05	0.0669174	0.0467739
128	6.4e-05	0.0355855	0.0715244
129	6.45e-05	-0.00298238	0.0782221
130	6.5e-05	-0.03891	0.0659484
131	6.55e-05	-0.0642879	0.038567
132	6.6e-05	-0.0734541	0.00337635
133	6.65e-05	-0.0648169	-0.0316614
134	6.7e-05	-0.0410139	-0.057376
135	6.75e-05	-0.00806821	-0.0686871
136	6.8e-05	0.0255589	-0.0629239
137	6.85e-05	0.0513954	-0.0418379
138	6.9e-05	0.0637386	-0.0121932
139	6.95e-05	0.0607729	0.0190629
140	7e-05	0.0430157	0.0446988
141	7.05e-05	0.0158169	0.0584864
142	7.1e-05	-0.01388	0.0580886
143	7.15e-05	-0.0389815	0.0433671
144	7.2e-05	-0.0538181	0.0193555
145	7.25e-05	-0.0549017	-0.00864192
146	7.3e-05	-0.0432503	-0.0333218
147	7.35e-05	-0.0215655	-0.0492483
148	7.4e-05	0.00467033	-0.0524638
149	7.45e-05	0.0284945	-0.0431414
150	7.5e-05	0.044858	-0.0236924
151	7.55e-05	0.0497658	0.000502592
152	7.6e-05	0.0431803	0.0240755
153	7.65e-05	0.0261775	0.0413241
154	7.7e-05	0.00328084	0.0476649
155	7.75e-05	-0.0196548	0.0426249
156	7.8e-05	-0.0369523	0.0274444
157	7.85e-05	-0.0447492	0.00670085
158	7.9e-05	-0.0417151	-0.0151117
159	7.95e-05	-0.0288821	-0.032463
160	8e-05	-0.00933522	-0.0414446
161	8.05e-05	0.0120227	-0.0404755
162	8.1e-05	0.0295243	-0.0289861
163	8.15e-05	0.0386793	-0.0106455
164	8.2e-05	0.0382635	0.00902449
165	8.25e-05	0.0287779	0.0255332
166	8.3e-05	0.0129028	0.0353385
167	8.35e-05	-0.00526456	0.0366503
168	8.4e-05	-0.0214684	0.0292677
169	8.45e-05	-0.0325198	0.0152346
170	8.5e-05	-0.0353708	-0.00215576
171	8.55e-05	-0.0294487	-0.0185164
172	8.6e-05	-0.0166139	-0.0296217
173	8.65e-05	-0.00032754	-0.0331353
174	8.7e-05	0.0156001	-0.0282689
175	8.75e-05	0.0269867	-0.0171197
176	8.8e-05	0.0310916	-0.00163218
177	8.85e-05	0.0274738	0.0131184
