#i	t	cos	sin
0	0	1	0
1	5e-07	0.745084	0.375575
2	1e-06	0.407617	0.53588
3	1.5e-06	0.105973	0.532708
4	2e-06	-0.111682	0.424045
5	2.5e-06	-0.230982	0.268546
6	3e-06	-0.262862	0.113428
7	3.5e-06	-0.23131	-0.0107845
8	4e-06	-0.163849	-0.0898235
9	4.5e-06	-0.0871685	-0.123185
10	5e-06	-0.0197583	-0.120015
11	5.5e-06	0.0282127	-0.0940897
12	6e-06	0.0539885	-0.0579271
13	6.5e-06	0.0592911	-0.0226104
14	7e-06	0.0508466	0.00472577
15	7.5e-06	0.0355945	0.0211949
16	8e-06	0.018542	0.0281285
17	8.5e-06	0.00340668	0.0268685
18	9e-06	-0.00713342	0.020745
19	9.5e-06	-0.0126506	0.0126569
20	1e-05	-0.0137026	0.00471033
21	1.05e-05	-0.0116233	-0.00159679
22	1.1e-05	-0.0078747	-0.00511583
23	1.15e-05	-0.00402718	-0.00613183
24	1.2e-05	-0.00082833	-0.00560265
25	1.25e-05	0.00104444	-0.00486763
26	1.3e-05	0.00222293	-0.00315398
27	1.35e-05	0.00256959	-0.00149699
28	1.4e-05	0.0023625	-0.000422974
29	1.45e-05	0.00191126	0.000481162
30	1.5e-05	0.000692064	0.00104068
31	1.55e-05	0.000221945	0.000860719
32	1.6e-05	-0.000359747	0.000640761
33	1.65e-05	-0.000495176	-0.000165495
34	1.7e-05	-0.000295621	-0.000361974
35	1.75e-05	4.9054e-05	-0.000347002
36	1.8e-05	2.1924e-05	-0.000215772
37	1.85e-05	0.000181173	-0.000220539
38	1.9e-05	0.000199041	-0.000452177
39	1.95e-05	0.000159284	-0.000262143
40	2e-05	0.000410108	-1.21599e-05
41	2.05e-05	3.47853e-05	0.000236376
42	2.1e-05	-0.000209458	0.000197248
43	2.15e-05	4.00424e-05	5.44332e-05
44	2.2e-05	0.00017436	0.000252426
45	2.25e-05	2.30139e-05	0.000825701
46	2.3e-05	-0.000227288	0.000644325
47	2.35e-05	-0.000162757	0.000575696
48	2.4e-05	-0.000429691	0.000548547
49	2.45e-05	-0.000664339	0.000370077
50	2.5e-05	-0.000519032	5.74814e-05
51	2.55e-05	-0.000464197	-0.000401818
