#i	t	cos	sin
0	0	1	0
1	5e-07	0.995029	0.0496864
2	1e-06	0.984998	0.0983143
3	1.5e-06	0.972249	0.14593
4	2e-06	0.957221	0.192485
5	2.5e-06	0.940028	0.237926
6	3e-06	0.920739	0.282153
7	3.5e-06	0.899419	0.325138
8	4e-06	0.876167	0.366685
9	4.5e-06	0.851065	0.406728
10	5e-06	0.824203	0.445204
11	5.5e-06	0.795672	0.482033
12	6e-06	0.765544	0.517198
13	6.5e-06	0.733955	0.550593
14	7e-06	0.700981	0.582197
15	7.5e-06	0.666695	0.611936
16	8e-06	0.631243	0.639715
17	8.5e-06	0.594756	0.665508
18	9e-06	0.557242	0.689329
19	9.5e-06	0.518834	0.711128
20	1e-05	0.479709	0.730834
21	1.05e-05	0.439949	0.74845
22	1.1e-05	0.39965	0.76399
23	1.15e-05	0.358908	0.777425
24	1.2e-05	0.317841	0.788749
25	1.25e-05	0.276555	0.797965
26	1.3e-05	0.235148	0.805078
27	1.35e-05	0.193717	0.810087
28	1.4e-05	0.152379	0.813028
29	1.45e-05	0.111209	0.813921
30	1.5e-05	0.070393	0.812794
31	1.55e-05	0.0299467	0.809663
32	1.6e-05	-0.0100418	0.80457
33	1.65e-05	-0.0494685	0.797576
34	1.7e-05	-0.0882293	0.788685
35	1.75e-05	-0.126254	0.777955
36	1.8e-05	-0.16343	0.765462
37	1.85e-05	-0.199732	0.751243
38	1.9e-05	-0.235016	0.735359
39	1.95e-05	-0.269211	0.717876
40	2e-05	-0.302261	0.698827
41	2.05e-05	-0.334113	0.678328
42	2.1e-05	-0.364729	0.656426
43	2.15e-05	-0.39402	0.633206
44	2.2e-05	-0.421878	0.608746
45	2.25e-05	-0.448358	0.583097
46	2.3e-05	-0.473374	0.556331
47	2.35e-05	-0.496849	0.528562
48	2.4e-05	-0.518809	0.499853
49	2.45e-05	-0.539168	0.470301
50	2.5e-05	-0.557886	0.440018
51	2.55e-05	-0.574951	0.409087
52	2.6e-05	-0.590363	0.377539
53	2.65e-05	-0.604103	0.345468
54	2.7e-05	-0.616154	0.313033
55	2.75e-05	-0.626543	0.28026
56	2.8e-05	-0.635271	0.247247
57	2.85e-05	-0.642259	0.214061
58	2.9e-05	-0.64759	0.180836
59	2.95e-05	-0.651251	0.147585
60	3e-05	-0.653248	0.114442
61	3.05e-05	-0.653585	0.0814507
62	3.1e-05	-0.65228	0.048698
63	3.15e-05	-0.649398	0.016279
64	3.2e-05	-0.644969	-0.0157578
65	3.25e-05	-0.638981	-0.0473171
66	3.3e-05	-0.631494	-0.0783125
67	3.35e-05	-0.62253	-0.108701
68	3.4e-05	-0.612144	-0.138418
69	3.45e-05	-0.600393	-0.167357
70	3.5e-05	-0.587338	-0.195494
71	3.55e-05	-0.573004	-0.222748
72	3.6e-05	-0.557424	-0.249107
73	3.65e-05	-0.540678	-0.274448
74	3.7e-05	-0.522825	-0.298753
75	3.75e-05	-0.503956	-0.322008
76	3.8e-05	-0.484097	-0.344119
77	3.85e-05	-0.463272	-0.36512
78	3.9e-05	-0.441609	-0.384912
79	3.95e-05	-0.41913	-0.403499
80	4e-05	-0.395925	-0.420804
81	4.05e-05	-0.372023	-0.436846
82	4.1e-05	-0.347553	-0.451576
83	4.15e-05	-0.322588	-0.464978
84	4.2e-05	-0.297145	-0.477063
85	4.25e-05	-0.271331	-0.487812
86	4.3e-05	-0.245191	-0.497178
87	4.35e-05	-0.218789	-0.505178
88	4.4e-05	-0.192188	-0.511842
89	4.45e-05	-0.165494	-0.517118
90	4.5e-05	-0.138758	-0.521036
91	4.55e-05	-0.112061	-0.523625
92	4.6e-05	-0.0854125	-0.524914
93	4.65e-05	-0.05893	-0.524863
94	4.7e-05	-0.032682	-0.523493
95	4.75e-05	-0.00672031	-0.520819
96	4.8e-05	0.0188898	-0.516912
97	4.85e-05	0.0440692	-0.511784
98	4.9e-05	0.0688224	-0.505465
99	4.95e-05	0.0930859	-0.497959
100	5e-05	0.116798	-0.489367
101	5.05e-05	0.139906	-0.479655
102	5.1e-05	0.162354	-0.46888
103	5.15e-05	0.18408	-0.457077
104	5.2e-05	0.205085	-0.444309
105	5.25e-05	0.225246	-0.430632
106	5.3e-05	0.244564	-0.416091
107	5.35e-05	0.263023	-0.400744
108	5.4e-05	0.280568	-0.384627
109	5.45e-05	0.297203	-0.367763
110	5.5e-05	0.312864	-0.350215
111	5.55e-05	0.327551	-0.332038
112	5.6e-05	0.341217	-0.313246
113	5.65e-05	0.353845	-0.293935
114	5.7e-05	0.3654	-0.274159
115	5.75e-05	0.375871	-0.253985
116	5.8e-05	0.385266	-0.233469
117	5.85e-05	0.393589	-0.212677
118	5.9e-05	0.400847	-0.191646
119	5.95e-05	0.407021	-0.170408
120	6e-05	0.412096	-0.149031
121	6.05e-05	0.416084	-0.127548
122	6.1e-05	0.41896	-0.106073
123	6.15e-05	0.420758	-0.0846224
124	6.2e-05	0.421531	-0.0633012
125	6.25e-05	0.421219	-0.0421087
126	6.3e-05	0.419874	-0.0210729
127	6.35e-05	0.417521	-0.000278016
128	6.4e-05	0.41412	0.0202347
129	6.45e-05	0.409748	0.0404251
130	6.5e-05	0.404441	0.0602306
131	6.55e-05	0.398224	0.0796062
132	6.6e-05	0.39114	0.0985213
133	6.65e-05	0.383134	0.11691
134	6.7e-05	0.37427	0.134807
135	6.75e-05	0.364624	0.152107
136	6.8e-05	0.354225	0.168774
137	6.85e-05	0.343105	0.184781
138	6.9e-05	0.331271	0.200129
139	6.95e-05	0.318752	0.214789
140	7e-05	0.30564	0.228726
141	7.05e-05	0.291946	0.241888
142	7.1e-05	0.277708	0.254269
143	7.15e-05	0.262972	0.265896
144	7.2e-05	0.247793	0.276669
145	7.25e-05	0.232181	0.286601
146	7.3e-05	0.216232	0.295674
147	7.35e-05	0.199979	0.30393
148	7.4e-05	0.183435	0.311292
149	7.45e-05	0.166645	0.317791
150	7.5e-05	0.149665	0.323375
151	7.55e-05	0.132539	0.32808
152	7.6e-05	0.115318	0.331957
153	7.65e-05	0.0980854	0.334954
154	7.7e-05	0.0808538	0.337057
155	7.75e-05	0.0636536	0.33829
156	7.8e-05	0.0465504	0.33869
157	7.85e-05	0.0295827	0.338232
158	7.9e-05	0.0127546	0.336931
159	7.95e-05	-0.00390404	0.334812
160	8e-05	-0.0203112	0.331914
161	8.05e-05	-0.036472	0.328261
162	8.1e-05	-0.0522927	0.323831
163	8.15e-05	-0.0677806	0.318641
164	8.2e-05	-0.0828631	0.312748
165	8.25e-05	-0.0975593	0.306169
166	8.3e-05	-0.11182	0.298937
167	8.35e-05	-0.125585	0.291043
168	8.4e-05	-0.138842	0.28253
169	8.45e-05	-0.151566	0.273434
170	8.5e-05	-0.163754	0.263763
171	8.55e-05	-0.175367	0.253561
172	8.6e-05	-0.186368	0.242883
173	8.65e-05	-0.19677	0.231788
174	8.7e-05	-0.206549	0.22025
175	8.75e-05	-0.21569	0.208307
176	8.8e-05	-0.224183	0.195997
177	8.85e-05	-0.232009	0.183386
178	8.9e-05	-0.239124	0.170513
179	8.95e-05	-0.245531	0.157397
180	9e-05	-0.251263	0.144096
181	9.05e-05	-0.256281	0.130608
182	9.1e-05	-0.260592	0.116983
183	9.15e-05	-0.264195	0.103234
184	9.2e-05	-0.26714	0.0894257
185	9.25e-05	-0.269404	0.0755908
186	9.3e-05	-0.270975	0.0617314
187	9.35e-05	-0.271822	0.0479433
188	9.4e-05	-0.271988	0.0342139
189	9.45e-05	-0.271465	0.0205785
190	9.5e-05	-0.270303	0.00709954
191	9.55e-05	-0.268488	-0.00627109
192	9.6e-05	-0.265997	-0.019403
193	9.65e-05	-0.262855	-0.032273
194	9.7e-05	-0.259162	-0.0448988
195	9.75e-05	-0.254854	-0.05726
196	9.8e-05	-0.249963	-0.0692943
197	9.85e-05	-0.244524	-0.0809934
198	9.9e-05	-0.23857	-0.0923472
199	9.95e-05	-0.232136	-0.103307
200	0.0001	-0.225239	-0.113868
201	0.0001005	-0.217817	-0.124017
202	0.000101	-0.209941	-0.133742
203	0.0001015	-0.201681	-0.142993
204	0.000102	-0.193021	-0.151742
205	0.0001025	-0.183983	-0.160014
206	0.000103	-0.174607	-0.167775
207	0.0001035	-0.164924	-0.174994
208	0.000104	-0.154949	-0.181672
