#i	t	cos	sin
0	0	1	0
1	5e-07	0.992656	0.0493616
2	1e-06	0.971677	0.0952984
3	1.5e-06	0.939475	0.135197
4	2e-06	0.89908	0.167592
5	2.5e-06	0.853544	0.192152
6	3e-06	0.805497	0.209397
7	3.5e-06	0.756958	0.220335
8	4e-06	0.709332	0.226149
9	4.5e-06	0.663509	0.227991
10	5e-06	0.619993	0.226864
11	5.5e-06	0.579018	0.223594
12	6e-06	0.540649	0.218827
13	6.5e-06	0.504849	0.213054
14	7e-06	0.471512	0.206642
15	7.5e-06	0.440503	0.199854
16	8e-06	0.411674	0.19288
17	8.5e-06	0.384874	0.185849
18	9e-06	0.359958	0.178851
19	9.5e-06	0.33679	0.17195
20	1e-05	0.31524	0.165187
21	1.05e-05	0.295185	0.158593
22	1.1e-05	0.276512	0.152186
23	1.15e-05	0.259124	0.145982
24	1.2e-05	0.242923	0.139984
25	1.25e-05	0.227822	0.134199
26	1.3e-05	0.213737	0.128629
27	1.35e-05	0.200592	0.123272
28	1.4e-05	0.188313	0.11812
29	1.45e-05	0.176834	0.113168
30	1.5e-05	0.166101	0.108406
31	1.55e-05	0.15606	0.103824
32	1.6e-05	0.14667	0.0994185
33	1.65e-05	0.137883	0.09519
34	1.7e-05	0.129653	0.0911314
35	1.75e-05	0.121944	0.0872359
36	1.8e-05	0.114721	0.0835012
37	1.85e-05	0.107953	0.0799173
38	1.9e-05	0.101614	0.076481
39	1.95e-05	0.0956684	0.0731928
40	2e-05	0.0900887	0.0700448
41	2.05e-05	0.0848488	0.0670317
42	2.1e-05	0.079924	0.0641453
43	2.15e-05	0.075292	0.0613816
44	2.2e-05	0.0709373	0.0587337
45	2.25e-05	0.066845	0.0561963
46	2.3e-05	0.0629967	0.0537648
47	2.35e-05	0.0593776	0.0514366
48	2.4e-05	0.0559764	0.0492059
49	2.45e-05	0.052777	0.047072
50	2.5e-05	0.0497704	0.0450296
51	2.55e-05	0.046943	0.043073
52	2.6e-05	0.0442815	0.0411998
53	2.65e-05	0.0417771	0.039406
54	2.7e-05	0.0394209	0.0376885
55	2.75e-05	0.0372036	0.0360463
56	2.8e-05	0.0351171	0.0344765
57	2.85e-05	0.0331479	0.0329775
58	2.9e-05	0.0312853	0.0315454
59	2.95e-05	0.0295207	0.0301768
60	3e-05	0.0278497	0.0288649
61	3.05e-05	0.0262665	0.0276041
62	3.1e-05	0.0247654	0.0263893
63	3.15e-05	0.0233494	0.0252189
64	3.2e-05	0.022018	0.0240899
65	3.25e-05	0.0207696	0.0230052
66	3.3e-05	0.0196026	0.0219711
67	3.35e-05	0.0185053	0.0209869
68	3.4e-05	0.0174723	0.0200523
69	3.45e-05	0.0164963	0.0191635
70	3.5e-05	0.0155674	0.0183161
71	3.55e-05	0.0146877	0.0175042
72	3.6e-05	0.0138572	0.016725
73	3.65e-05	0.0130766	0.0159744
74	3.7e-05	0.0123451	0.0152535
75	3.75e-05	0.01166	0.014563
76	3.8e-05	0.0110174	0.0139034
77	3.85e-05	0.0104156	0.013274
78	3.9e-05	0.00984767	0.0126756
79	3.95e-05	0.00930979	0.0121051
80	4e-05	0.00880342	0.0115591
81	4.05e-05	0.00832753	0.0110361
82	4.1e-05	0.00787427	0.0105386
83	4.15e-05	0.007448	0.0100616
84	4.2e-05	0.00705035	0.00961131
85	4.25e-05	0.00667806	0.00918605
86	4.3e-05	0.00632109	0.00878232
87	4.35e-05	0.00597609	0.00839126
88	4.4e-05	0.0056508	0.00801232
89	4.45e-05	0.00534395	0.0076474
90	4.5e-05	0.00505705	0.00729907
91	4.55e-05	0.00479136	0.00697246
92	4.6e-05	0.00454122	0.00666785
93	4.65e-05	0.00429903	0.00638348
94	4.7e-05	0.00406396	0.00611593
95	4.75e-05	0.00383747	0.00585922
96	4.8e-05	0.00362031	0.00561105
97	4.85e-05	0.0034204	0.00537101
98	4.9e-05	0.00323593	0.00514243
99	4.95e-05	0.00306453	0.00492297
100	5e-05	0.00290045	0.00471377
101	5.05e-05	0.00274241	0.00451277
102	5.1e-05	0.00258948	0.00432055
103	5.15e-05	0.00244213	0.00413481
104	5.2e-05	0.00230327	0.00395384
105	5.25e-05	0.00217441	0.00377864
106	5.3e-05	0.00205503	0.00360619
107	5.35e-05	0.00194656	0.00343979
108	5.4e-05	0.00184678	0.00328764
109	5.45e-05	0.00175209	0.00314686
110	5.5e-05	0.00166067	0.00301553
111	5.55e-05	0.00157224	0.00289251
112	5.6e-05	0.0014841	0.00277504
113	5.65e-05	0.0013987	0.00266197
114	5.7e-05	0.00131754	0.0025527
115	5.75e-05	0.0012421	0.00244467
116	5.8e-05	0.00117592	0.00233928
117	5.85e-05	0.00111551	0.00223821
118	5.9e-05	0.00105726	0.00214109
119	5.95e-05	0.00100007	0.00205031
120	6e-05	0.000944854	0.00196329
121	6.05e-05	0.000894809	0.00187967
122	6.1e-05	0.000852116	0.00179749
123	6.15e-05	0.000817379	0.00172225
124	6.2e-05	0.000784425	0.00165566
125	6.25e-05	0.000750322	0.0015945
126	6.3e-05	0.000714751	0.00153587
127	6.35e-05	0.000676499	0.00147597
128	6.4e-05	0.000634847	0.00141345
129	6.45e-05	0.000595121	0.00134707
130	6.5e-05	0.000561883	0.00127795
131	6.55e-05	0.000534307	0.00120868
132	6.6e-05	0.000511128	0.00114043
133	6.65e-05	0.000494944	0.00107576
134	6.7e-05	0.000483932	0.00101693
135	6.75e-05	0.0004748	0.000960528
136	6.8e-05	0.000462031	0.000909269
137	6.85e-05	0.000445133	0.000864326
