#i	t	cos	sin
0	0	1	0
1	5e-07	0.99472	0.0495985
2	1e-06	0.983677	0.0980027
3	1.5e-06	0.969654	0.145177
4	2e-06	0.953341	0.191152
5	2.5e-06	0.934929	0.23581
6	3e-06	0.914487	0.27917
7	3.5e-06	0.892135	0.3211
8	4e-06	0.867964	0.361537
9	4.5e-06	0.842035	0.400425
10	5e-06	0.814419	0.437721
11	5.5e-06	0.78524	0.473307
12	6e-06	0.754606	0.507148
13	6.5e-06	0.722641	0.539144
14	7e-06	0.689434	0.56923
15	7.5e-06	0.655045	0.59745
16	8e-06	0.619604	0.623706
17	8.5e-06	0.583255	0.647983
18	9e-06	0.546048	0.670249
19	9.5e-06	0.508106	0.690471
20	1e-05	0.469531	0.708691
21	1.05e-05	0.430429	0.724829
22	1.1e-05	0.390941	0.738869
23	1.15e-05	0.351102	0.750865
24	1.2e-05	0.311073	0.760799
25	1.25e-05	0.271	0.768678
26	1.3e-05	0.230914	0.77456
27	1.35e-05	0.190937	0.778433
28	1.4e-05	0.151158	0.780318
29	1.45e-05	0.111668	0.780258
30	1.5e-05	0.0725724	0.778254
31	1.55e-05	0.0339095	0.774366
32	1.6e-05	-0.00420384	0.768586
33	1.65e-05	-0.0416993	0.761037
34	1.7e-05	-0.0784493	0.75174
35	1.75e-05	-0.114414	0.740727
36	1.8e-05	-0.149444	0.728058
37	1.85e-05	-0.183508	0.713812
38	1.9e-05	-0.216593	0.698042
39	1.95e-05	-0.248611	0.68079
40	2e-05	-0.279488	0.662121
41	2.05e-05	-0.30912	0.642155
42	2.1e-05	-0.337502	0.620952
43	2.15e-05	-0.364581	0.598556
44	2.2e-05	-0.390319	0.575036
45	2.25e-05	-0.414606	0.550514
46	2.3e-05	-0.43747	0.525042
47	2.35e-05	-0.458902	0.498699
48	2.4e-05	-0.478861	0.471524
49	2.45e-05	-0.497288	0.443672
50	2.5e-05	-0.514178	0.415147
51	2.55e-05	-0.529518	0.386052
52	2.6e-05	-0.54326	0.35648
53	2.65e-05	-0.555489	0.326535
54	2.7e-05	-0.566109	0.296282
55	2.75e-05	-0.575173	0.265847
56	2.8e-05	-0.58267	0.23525
57	2.85e-05	-0.588599	0.204561
58	2.9e-05	-0.593004	0.173858
59	2.95e-05	-0.595846	0.143222
60	3e-05	-0.597128	0.112747
61	3.05e-05	-0.596915	0.082571
62	3.1e-05	-0.595273	0.0526854
63	3.15e-05	-0.592165	0.023149
64	3.2e-05	-0.587633	-0.00595387
65	3.25e-05	-0.581727	-0.0345709
66	3.3e-05	-0.574484	-0.0626491
67	3.35e-05	-0.565949	-0.0901009
68	3.4e-05	-0.556156	-0.116863
69	3.45e-05	-0.545152	-0.142918
70	3.5e-05	-0.532991	-0.168174
71	3.55e-05	-0.51971	-0.19258
72	3.6e-05	-0.505347	-0.216109
73	3.65e-05	-0.489957	-0.238669
74	3.7e-05	-0.473658	-0.260271
75	3.75e-05	-0.456482	-0.280898
76	3.8e-05	-0.438443	-0.30049
77	3.85e-05	-0.419591	-0.319026
78	3.9e-05	-0.400031	-0.336433
79	3.95e-05	-0.379821	-0.352731
80	4e-05	-0.359016	-0.36789
81	4.05e-05	-0.337652	-0.381897
82	4.1e-05	-0.315779	-0.394722
83	4.15e-05	-0.2935	-0.406387
84	4.2e-05	-0.270854	-0.41685
85	4.25e-05	-0.247916	-0.426101
86	4.3e-05	-0.224775	-0.434142
87	4.35e-05	-0.20144	-0.440992
88	4.4e-05	-0.17799	-0.446617
89	4.45e-05	-0.154499	-0.450995
90	4.5e-05	-0.131018	-0.454227
91	4.55e-05	-0.10759	-0.456276
92	4.6e-05	-0.0842714	-0.457161
93	4.65e-05	-0.0611539	-0.456931
94	4.7e-05	-0.038259	-0.455574
95	4.75e-05	-0.0156866	-0.453117
96	4.8e-05	0.00655787	-0.449577
97	4.85e-05	0.0284101	-0.444973
98	4.9e-05	0.0498433	-0.439347
99	4.95e-05	0.070782	-0.432745
100	5e-05	0.0911857	-0.425176
101	5.05e-05	0.111041	-0.416664
102	5.1e-05	0.130284	-0.407236
103	5.15e-05	0.148885	-0.396982
104	5.2e-05	0.166853	-0.385935
105	5.25e-05	0.184138	-0.374078
106	5.3e-05	0.200636	-0.361495
107	5.35e-05	0.216373	-0.348261
108	5.4e-05	0.23131	-0.334372
109	5.45e-05	0.245434	-0.319884
110	5.5e-05	0.258727	-0.304835
111	5.55e-05	0.271125	-0.289298
112	5.6e-05	0.282656	-0.273295
113	5.65e-05	0.293282	-0.256903
114	5.7e-05	0.302995	-0.240129
115	5.75e-05	0.311798	-0.223064
116	5.8e-05	0.319665	-0.205759
117	5.85e-05	0.326646	-0.188212
118	5.9e-05	0.332757	-0.17049
119	5.95e-05	0.33792	-0.152632
120	6e-05	0.342114	-0.134703
121	6.05e-05	0.345425	-0.11672
122	6.1e-05	0.347819	-0.0987355
123	6.15e-05	0.349291	-0.0807948
124	6.2e-05	0.349918	-0.0629862
125	6.25e-05	0.349681	-0.0452885
126	6.3e-05	0.348576	-0.0277749
127	6.35e-05	0.346588	-0.0104833
128	6.4e-05	0.343777	0.00653084
129	6.45e-05	0.340181	0.0232728
130	6.5e-05	0.335802	0.039672
131	6.55e-05	0.330682	0.0556823
132	6.6e-05	0.324808	0.0712842
133	6.65e-05	0.318226	0.0864101
134	6.7e-05	0.310963	0.101096
135	6.75e-05	0.303061	0.115279
136	6.8e-05	0.294556	0.12897
137	6.85e-05	0.285448	0.1421
138	6.9e-05	0.275786	0.154673
139	6.95e-05	0.265618	0.166663
140	7e-05	0.254958	0.178038
141	7.05e-05	0.243824	0.188801
142	7.1e-05	0.232274	0.198904
143	7.15e-05	0.220347	0.208357
144	7.2e-05	0.208043	0.217143
145	7.25e-05	0.195463	0.225207
146	7.3e-05	0.182625	0.232577
147	7.35e-05	0.169546	0.239256
148	7.4e-05	0.156273	0.245223
149	7.45e-05	0.14284	0.250496
150	7.5e-05	0.129252	0.255073
151	7.55e-05	0.115599	0.258968
