#i	t	cos	sin
0	0	1	0
1	5e-07	0.992744	0.0494085
2	1e-06	0.972365	0.0955243
3	1.5e-06	0.94159	0.136044
4	2e-06	0.903497	0.16983
5	2.5e-06	0.860938	0.196772
6	3e-06	0.816231	0.217451
7	3.5e-06	0.771068	0.232778
8	4e-06	0.726575	0.243727
9	4.5e-06	0.683448	0.2512
10	5e-06	0.642077	0.255952
11	5.5e-06	0.602644	0.25858
12	6e-06	0.565216	0.259543
13	6.5e-06	0.52978	0.259198
14	7e-06	0.49628	0.257803
15	7.5e-06	0.46464	0.255557
16	8e-06	0.434779	0.252612
17	8.5e-06	0.406614	0.249081
18	9e-06	0.380067	0.245064
19	9.5e-06	0.355055	0.240648
20	1e-05	0.331499	0.235898
21	1.05e-05	0.309325	0.230875
22	1.1e-05	0.288454	0.225629
23	1.15e-05	0.268814	0.220204
24	1.2e-05	0.250333	0.21464
25	1.25e-05	0.232947	0.208969
26	1.3e-05	0.216602	0.203222
27	1.35e-05	0.20124	0.197426
28	1.4e-05	0.186805	0.191607
29	1.45e-05	0.173243	0.185781
30	1.5e-05	0.160509	0.179967
31	1.55e-05	0.148558	0.174175
32	1.6e-05	0.13735	0.168426
33	1.65e-05	0.126843	0.162728
34	1.7e-05	0.117001	0.1571
35	1.75e-05	0.107788	0.151552
36	1.8e-05	0.0991704	0.1461
37	1.85e-05	0.0911131	0.140745
38	1.9e-05	0.0835805	0.1355
39	1.95e-05	0.0765446	0.130376
40	2e-05	0.0699819	0.125366
41	2.05e-05	0.0638584	0.120477
42	2.1e-05	0.0581487	0.11571
43	2.15e-05	0.0528297	0.111072
44	2.2e-05	0.0478791	0.106562
45	2.25e-05	0.0432715	0.102177
46	2.3e-05	0.0389844	0.0979185
47	2.35e-05	0.0350021	0.0937872
48	2.4e-05	0.031309	0.0897757
49	2.45e-05	0.0278853	0.0858895
50	2.5e-05	0.0247189	0.0821276
51	2.55e-05	0.0217935	0.0784919
52	2.6e-05	0.0190915	0.0749787
53	2.65e-05	0.016597	0.0715849
54	2.7e-05	0.0142994	0.0683084
55	2.75e-05	0.012191	0.0651509
56	2.8e-05	0.0102572	0.0621137
57	2.85e-05	0.00848083	0.0591954
58	2.9e-05	0.00685398	0.0563906
59	2.95e-05	0.00536367	0.0536968
60	3e-05	0.00399621	0.0511038
61	3.05e-05	0.00275428	0.0486018
62	3.1e-05	0.0016319	0.046196
63	3.15e-05	0.000618481	0.0438883
64	3.2e-05	-0.000297208	0.0416821
65	3.25e-05	-0.00112291	0.0395729
66	3.3e-05	-0.00186701	0.0375536
67	3.35e-05	-0.00253349	0.0356217
68	3.4e-05	-0.0031251	0.0337739
69	3.45e-05	-0.00364805	0.0320054
70	3.5e-05	-0.00410838	0.0303133
71	3.55e-05	-0.00451388	0.0286951
72	3.6e-05	-0.00486885	0.0271485
73	3.65e-05	-0.00517845	0.0256728
74	3.7e-05	-0.00544834	0.0242636
75	3.75e-05	-0.00568324	0.0229182
76	3.8e-05	-0.00587585	0.0216375
77	3.85e-05	-0.00603371	0.0204227
78	3.9e-05	-0.00616069	0.0192626
79	3.95e-05	-0.00625378	0.0181547
80	4e-05	-0.00632336	0.0171065
81	4.05e-05	-0.00636777	0.0161088
82	4.1e-05	-0.00639068	0.0151582
83	4.15e-05	-0.00638885	0.0142497
84	4.2e-05	-0.00636648	0.0133906
85	4.25e-05	-0.00632794	0.0125781
86	4.3e-05	-0.00627631	0.0118089
87	4.35e-05	-0.00621715	0.0110812
88	4.4e-05	-0.00615196	0.010386
89	4.45e-05	-0.00607283	0.00972578
90	4.5e-05	-0.00598093	0.00909913
91	4.55e-05	-0.00588017	0.0084995
92	4.6e-05	-0.0057684	0.00793526
93	4.65e-05	-0.00564592	0.00740209
94	4.7e-05	-0.00551345	0.00689954
95	4.75e-05	-0.00537265	0.00642695
96	4.8e-05	-0.00522979	0.00598037
97	4.85e-05	-0.00507994	0.00555669
98	4.9e-05	-0.0049237	0.00515948
99	4.95e-05	-0.00477038	0.00478815
100	5e-05	-0.0046189	0.00444038
101	5.05e-05	-0.00446677	0.00411217
102	5.1e-05	-0.00431834	0.0038038
103	5.15e-05	-0.00417006	0.00352041
104	5.2e-05	-0.0040245	0.00325715
105	5.25e-05	-0.00388542	0.00301018
106	5.3e-05	-0.00375306	0.00277734
107	5.35e-05	-0.00362357	0.00255961
108	5.4e-05	-0.00349729	0.00235293
109	5.45e-05	-0.00337072	0.00215443
110	5.5e-05	-0.00324338	0.00196581
111	5.55e-05	-0.0031176	0.00179055
112	5.6e-05	-0.00299485	0.0016333
113	5.65e-05	-0.00287419	0.00149135
114	5.7e-05	-0.00275442	0.00136477
115	5.75e-05	-0.00263569	0.00124431
116	5.8e-05	-0.0025185	0.00113378
117	5.85e-05	-0.00240683	0.00103392
118	5.9e-05	-0.00230217	0.000946523
119	5.95e-05	-0.00220726	0.000867742
120	6e-05	-0.00212329	0.000792442
121	6.05e-05	-0.0020489	0.000719476
122	6.1e-05	-0.00197742	0.00064976
123	6.15e-05	-0.0019073	0.000584551
124	6.2e-05	-0.00183569	0.000521607
125	6.25e-05	-0.00176308	0.000460879
126	6.3e-05	-0.00168668	0.000401738
127	6.35e-05	-0.00161094	0.000351302
128	6.4e-05	-0.00153702	0.000312507
129	6.45e-05	-0.00146535	0.000277673
130	6.5e-05	-0.00139459	0.000243818
131	6.55e-05	-0.00132685	0.000214177
132	6.6e-05	-0.00126377	0.000185177
133	6.65e-05	-0.00120856	0.000156326
134	6.7e-05	-0.00116408	0.000128431
135	6.75e-05	-0.00111898	9.73804e-05
136	6.8e-05	-0.00107655	6.40317e-05
137	6.85e-05	-0.001033	3.04632e-05
138	6.9e-05	-0.000984278	-8.71356e-07
139	6.95e-05	-0.000937203	-2.63307e-05
140	7e-05	-0.000887423	-4.50693e-05
141	7.05e-05	-0.000836756	-5.84841e-05
142	7.1e-05	-0.000792125	-6.34346e-05
143	7.15e-05	-0.000753026	-6.3528e-05
144	7.2e-05	-0.000721473	-6.46802e-05
145	7.25e-05	-0.000694733	-6.84665e-05
146	7.3e-05	-0.000671286	-7.63821e-05
147	7.35e-05	-0.000643282	-8.80584e-05
148	7.4e-05	-0.000614352	-9.71932e-05
149	7.45e-05	-0.00059178	-0.000108111
150	7.5e-05	-0.000575366	-0.000121451
151	7.55e-05	-0.000557795	-0.000140794
152	7.6e-05	-0.000539603	-0.000161713
153	7.65e-05	-0.000520723	-0.000181669
154	7.7e-05	-0.000501108	-0.000197594
155	7.75e-05	-0.000478353	-0.000205133
156	7.8e-05	-0.000455706	-0.000205648
157	7.85e-05	-0.000430486	-0.000206753
158	7.9e-05	-0.000402988	-0.000207586
159	7.95e-05	-0.000374002	-0.000203257
160	8e-05	-0.000349919	-0.000193455
161	8.05e-05	-0.000332208	-0.000184103
162	8.1e-05	-0.000319127	-0.00017806
163	8.15e-05	-0.000302958	-0.000177792
164	8.2e-05	-0.000279675	-0.000182238
165	8.25e-05	-0.000257393	-0.000183682
166	8.3e-05	-0.000236089	-0.000180906
167	8.35e-05	-0.000216617	-0.000176684
168	8.4e-05	-0.000197547	-0.000175562
169	8.45e-05	-0.000181102	-0.00017721
170	8.5e-05	-0.000165428	-0.000180587
171	8.55e-05	-0.000151159	-0.000179701
172	8.6e-05	-0.000140826	-0.000175989
173	8.65e-05	-0.000132522	-0.0001729
174	8.7e-05	-0.000123947	-0.000169371
175	8.75e-05	-0.000113182	-0.000167904
176	8.8e-05	-0.000104363	-0.000168588
177	8.85e-05	-9.28381e-05	-0.00016997
178	8.9e-05	-7.85814e-05	-0.000173763
179	8.95e-05	-7.06077e-05	-0.000176722
180	9e-05	-6.26726e-05	-0.000184276
181	9.05e-05	-5.1678e-05	-0.000189135
182	9.1e-05	-4.35701e-05	-0.000192265
183	9.15e-05	-3.40218e-05	-0.000196488
184	9.2e-05	-2.03294e-05	-0.000204089
185	9.25e-05	-8.21195e-07	-0.000209743
186	9.3e-05	1.94265e-05	-0.000205968
187	9.35e-05	3.96014e-05	-0.00018799
188	9.4e-05	5.50289e-05	-0.000159639
189	9.45e-05	6.37831e-05	-0.00012936
190	9.5e-05	6.16237e-05	-0.000101261
191	9.55e-05	5.59004e-05	-8.0139e-05
192	9.6e-05	4.71977e-05	-6.4677e-05
193	9.65e-05	3.82375e-05	-5.22455e-05
194	9.7e-05	3.40284e-05	-4.44241e-05
195	9.75e-05	3.20614e-05	-3.96189e-05
196	9.8e-05	2.8727e-05	-3.89091e-05
197	9.85e-05	3.06786e-05	-4.1035e-05
198	9.9e-05	3.65891e-05	-4.40999e-05
199	9.95e-05	4.86423e-05	-4.18887e-05
200	0.0001	6.1544e-05	-3.59932e-05
201	0.0001005	7.17162e-05	-3.01927e-05
202	0.000101	8.08918e-05	-2.22564e-05
203	0.0001015	8.71569e-05	-1.18449e-05
204	0.000102	9.29041e-05	-4.23624e-07
205	0.0001025	9.48694e-05	9.48155e-06
206	0.000103	9.60538e-05	2.10046e-05
207	0.0001035	9.0732e-05	3.59004e-05
208	0.000104	8.09649e-05	4.11503e-05
209	0.0001045	6.93195e-05	4.52709e-05
210	0.000105	5.62533e-05	4.66864e-05
