#i	t	cos	sin
0	0	1	0
1	5e-07	0.994138	0.0495263
2	1e-06	0.980931	0.0974178
3	1.5e-06	0.963865	0.143475
4	2e-06	0.944252	0.187807
5	2.5e-06	0.922616	0.230446
6	3e-06	0.899213	0.271379
7	3.5e-06	0.874156	0.310672
8	4e-06	0.84754	0.348238
9	4.5e-06	0.819477	0.384031
10	5e-06	0.790076	0.417996
11	5.5e-06	0.759462	0.450097
12	6e-06	0.727758	0.480303
13	6.5e-06	0.695036	0.508604
14	7e-06	0.661371	0.534972
15	7.5e-06	0.626922	0.559373
16	8e-06	0.591776	0.581786
17	8.5e-06	0.556021	0.602199
18	9e-06	0.519774	0.620623
19	9.5e-06	0.483129	0.637076
20	1e-05	0.446211	0.651554
21	1.05e-05	0.409092	0.664106
22	1.1e-05	0.371854	0.674683
23	1.15e-05	0.334641	0.683321
24	1.2e-05	0.297513	0.690073
25	1.25e-05	0.260549	0.69496
26	1.3e-05	0.223857	0.698013
27	1.35e-05	0.187547	0.699297
28	1.4e-05	0.151646	0.698873
29	1.45e-05	0.11624	0.696734
30	1.5e-05	0.0813967	0.692895
31	1.55e-05	0.0471908	0.687437
32	1.6e-05	0.0137179	0.680435
33	1.65e-05	-0.0189266	0.671927
34	1.7e-05	-0.0507435	0.661978
35	1.75e-05	-0.0816779	0.650652
36	1.8e-05	-0.111655	0.637975
37	1.85e-05	-0.140612	0.624024
38	1.9e-05	-0.168492	0.608897
39	1.95e-05	-0.195295	0.592639
40	2e-05	-0.220962	0.575325
41	2.05e-05	-0.245468	0.557004
42	2.1e-05	-0.268753	0.537769
43	2.15e-05	-0.290827	0.51768
44	2.2e-05	-0.311602	0.496807
45	2.25e-05	-0.331099	0.475244
46	2.3e-05	-0.349309	0.453051
47	2.35e-05	-0.366245	0.430278
48	2.4e-05	-0.381839	0.406974
49	2.45e-05	-0.396125	0.383275
50	2.5e-05	-0.409094	0.359207
51	2.55e-05	-0.420721	0.334832
52	2.6e-05	-0.431007	0.310226
53	2.65e-05	-0.440011	0.285448
54	2.7e-05	-0.44773	0.26059
55	2.75e-05	-0.454161	0.235722
56	2.8e-05	-0.459289	0.210846
57	2.85e-05	-0.463167	0.186046
58	2.9e-05	-0.465813	0.161392
59	2.95e-05	-0.467232	0.13695
60	3e-05	-0.467456	0.112734
61	3.05e-05	-0.466509	0.0888701
62	3.1e-05	-0.464444	0.0654079
63	3.15e-05	-0.46132	0.0423448
64	3.2e-05	-0.457174	0.0197432
65	3.25e-05	-0.451982	-0.00236909
66	3.3e-05	-0.445802	-0.0239269
67	3.35e-05	-0.438683	-0.0448752
68	3.4e-05	-0.430628	-0.0652199
69	3.45e-05	-0.421694	-0.0849438
70	3.5e-05	-0.411948	-0.103958
71	3.55e-05	-0.401407	-0.122228
72	3.6e-05	-0.390127	-0.139754
73	3.65e-05	-0.378163	-0.156501
74	3.7e-05	-0.365595	-0.172446
75	3.75e-05	-0.352415	-0.187588
76	3.8e-05	-0.338692	-0.2019
77	3.85e-05	-0.324466	-0.215356
78	3.9e-05	-0.309759	-0.227956
79	3.95e-05	-0.294676	-0.239698
80	4e-05	-0.279274	-0.250555
81	4.05e-05	-0.263532	-0.260486
82	4.1e-05	-0.247539	-0.269548
83	4.15e-05	-0.231326	-0.277744
84	4.2e-05	-0.214916	-0.285031
85	4.25e-05	-0.198379	-0.29143
86	4.3e-05	-0.181765	-0.296969
87	4.35e-05	-0.165132	-0.301618
88	4.4e-05	-0.148525	-0.305418
89	4.45e-05	-0.131966	-0.308399
90	4.5e-05	-0.115484	-0.31056
