#i	t	cos	sin
0	0	1	0
1	5e-07	0.993661	0.0494721
2	1e-06	0.978346	0.096836
3	1.5e-06	0.957819	0.141521
4	2e-06	0.934141	0.183595
5	2.5e-06	0.908338	0.223347
6	3e-06	0.880979	0.260881
7	3.5e-06	0.852317	0.29635
8	4e-06	0.822578	0.329784
9	4.5e-06	0.791856	0.361237
10	5e-06	0.760289	0.390646
11	5.5e-06	0.727996	0.418007
12	6e-06	0.695026	0.443379
13	6.5e-06	0.66149	0.466782
14	7e-06	0.627517	0.488186
15	7.5e-06	0.593214	0.50761
16	8e-06	0.5587	0.525085
17	8.5e-06	0.524044	0.54064
18	9e-06	0.489314	0.554307
19	9.5e-06	0.454623	0.56614
20	1e-05	0.420046	0.576178
21	1.05e-05	0.385714	0.58444
22	1.1e-05	0.351664	0.590987
23	1.15e-05	0.31796	0.595859
24	1.2e-05	0.284646	0.599088
25	1.25e-05	0.251796	0.600728
26	1.3e-05	0.219499	0.600842
27	1.35e-05	0.187815	0.599437
28	1.4e-05	0.156823	0.596609
29	1.45e-05	0.126548	0.592447
30	1.5e-05	0.0970189	0.586987
31	1.55e-05	0.0682749	0.580299
32	1.6e-05	0.0403826	0.572432
33	1.65e-05	0.013411	0.56344
34	1.7e-05	-0.0126251	0.553395
35	1.75e-05	-0.0377223	0.542316
36	1.8e-05	-0.0618285	0.530283
37	1.85e-05	-0.0849433	0.517363
38	1.9e-05	-0.107045	0.50362
39	1.95e-05	-0.128088	0.489143
40	2e-05	-0.148028	0.473986
41	2.05e-05	-0.166864	0.45822
42	2.1e-05	-0.184642	0.441881
43	2.15e-05	-0.201374	0.42505
44	2.2e-05	-0.217006	0.407785
45	2.25e-05	-0.23155	0.390136
46	2.3e-05	-0.24503	0.37216
47	2.35e-05	-0.257434	0.353899
48	2.4e-05	-0.268731	0.335417
49	2.45e-05	-0.278968	0.316775
50	2.5e-05	-0.288138	0.298015
51	2.55e-05	-0.296285	0.279175
52	2.6e-05	-0.303413	0.260331
53	2.65e-05	-0.309582	0.241491
54	2.7e-05	-0.314771	0.222734
55	2.75e-05	-0.318968	0.204117
56	2.8e-05	-0.322246	0.185653
57	2.85e-05	-0.324618	0.167363
58	2.9e-05	-0.326079	0.149299
59	2.95e-05	-0.326685	0.131537
60	3e-05	-0.326515	0.114108
61	3.05e-05	-0.325555	0.0969795
62	3.1e-05	-0.323806	0.080215
63	3.15e-05	-0.321321	0.0638782
64	3.2e-05	-0.318136	0.0479987
65	3.25e-05	-0.314297	0.032558
66	3.3e-05	-0.309829	0.0175575
67	3.35e-05	-0.304735	0.00302535
68	3.4e-05	-0.299077	-0.0110145
69	3.45e-05	-0.292868	-0.0245045
70	3.5e-05	-0.286145	-0.0374206
71	3.55e-05	-0.278962	-0.0498068
72	3.6e-05	-0.271371	-0.0616401
73	3.65e-05	-0.263404	-0.0729087
74	3.7e-05	-0.255066	-0.0835942
75	3.75e-05	-0.246409	-0.0937079
76	3.8e-05	-0.23743	-0.103262
77	3.85e-05	-0.228181	-0.112197
78	3.9e-05	-0.218714	-0.120526
79	3.95e-05	-0.209042	-0.128266
80	4e-05	-0.199202	-0.135412
81	4.05e-05	-0.189245	-0.141977
82	4.1e-05	-0.179175	-0.147942
83	4.15e-05	-0.169018	-0.153324
84	4.2e-05	-0.158792	-0.158125
85	4.25e-05	-0.148561	-0.162362
86	4.3e-05	-0.13831	-0.166061
87	4.35e-05	-0.128066	-0.169264
88	4.4e-05	-0.117861	-0.171926
89	4.45e-05	-0.107755	-0.174028
90	4.5e-05	-0.0977866	-0.175656
91	4.55e-05	-0.0878946	-0.176827
92	4.6e-05	-0.0781564	-0.177505
93	4.65e-05	-0.0685674	-0.177719
94	4.7e-05	-0.0591227	-0.177512
95	4.75e-05	-0.0498467	-0.176874
96	4.8e-05	-0.0407811	-0.175802
97	4.85e-05	-0.0319603	-0.174327
98	4.9e-05	-0.0233646	-0.172465
99	4.95e-05	-0.015028	-0.170282
100	5e-05	-0.00692796	-0.167767
101	5.05e-05	0.000903893	-0.164943
102	5.1e-05	0.00844583	-0.161795
103	5.15e-05	0.0157271	-0.158378
104	5.2e-05	0.022725	-0.154668
105	5.25e-05	0.0294211	-0.150683
106	5.3e-05	0.0357796	-0.146446
107	5.35e-05	0.0418218	-0.142008
108	5.4e-05	0.0475345	-0.137405
109	5.45e-05	0.0529158	-0.132626
110	5.5e-05	0.0579714	-0.127697
111	5.55e-05	0.0627287	-0.122637
112	5.6e-05	0.0671716	-0.117424
113	5.65e-05	0.0712824	-0.112118
114	5.7e-05	0.0750588	-0.106689
115	5.75e-05	0.0784954	-0.101217
116	5.8e-05	0.0816213	-0.0956952
117	5.85e-05	0.0844309	-0.0901164
118	5.9e-05	0.0869095	-0.084521
119	5.95e-05	0.0891159	-0.0789081
120	6e-05	0.0910433	-0.0733042
121	6.05e-05	0.092646	-0.0677228
122	6.1e-05	0.0939643	-0.0622076
123	6.15e-05	0.0950191	-0.0567291
124	6.2e-05	0.0958059	-0.0513052
125	6.25e-05	0.0963306	-0.0459458
126	6.3e-05	0.0965715	-0.0406844
127	6.35e-05	0.0965382	-0.0354806
128	6.4e-05	0.0962665	-0.0303658
129	6.45e-05	0.0957566	-0.0253669
130	6.5e-05	0.0950281	-0.0205012
131	6.55e-05	0.0941319	-0.0157809
132	6.6e-05	0.0930474	-0.0111812
133	6.65e-05	0.0917673	-0.00671478
134	6.7e-05	0.0903135	-0.00237878
135	6.75e-05	0.0887099	0.00178462
136	6.8e-05	0.0869584	0.0057925
137	6.85e-05	0.085039	0.00962928
138	6.9e-05	0.0829719	0.0132799
139	6.95e-05	0.0807732	0.0167898
140	7e-05	0.0784427	0.0201644
141	7.05e-05	0.076	0.0233693
142	7.1e-05	0.0734812	0.0264157
143	7.15e-05	0.0708951	0.0292713
144	7.2e-05	0.0682164	0.0319547
145	7.25e-05	0.0654535	0.0344719
146	7.3e-05	0.0626273	0.0368155
147	7.35e-05	0.0597246	0.0389751
148	7.4e-05	0.0567939	0.0409687
149	7.45e-05	0.0538428	0.0428098
150	7.5e-05	0.0508675	0.0445014
151	7.55e-05	0.047874	0.0460009
152	7.6e-05	0.0448798	0.0473119
153	7.65e-05	0.041899	0.0484688
154	7.7e-05	0.0388989	0.0494631
155	7.75e-05	0.0358897	0.0502809
156	7.8e-05	0.0329109	0.0509505
157	7.85e-05	0.0299652	0.05147
158	7.9e-05	0.0270243	0.0518454
159	7.95e-05	0.0241152	0.052093
160	8e-05	0.0212724	0.0522219
161	8.05e-05	0.0185037	0.0521997
162	8.1e-05	0.0157785	0.0520526
163	8.15e-05	0.01313	0.0517882
164	8.2e-05	0.0105459	0.0514011
165	8.25e-05	0.00800064	0.0509221
166	8.3e-05	0.0055221	0.0502938
167	8.35e-05	0.00311673	0.0495974
168	8.4e-05	0.000772358	0.048794
169	8.45e-05	-0.00148886	0.0478844
170	8.5e-05	-0.00363857	0.0468666
171	8.55e-05	-0.00569169	0.0457939
172	8.6e-05	-0.00770911	0.0446552
173	8.65e-05	-0.00964576	0.0434146
174	8.7e-05	-0.0114739	0.0421047
175	8.75e-05	-0.0131986	0.0407885
176	8.8e-05	-0.014813	0.0394144
177	8.85e-05	-0.0163431	0.0379989
178	8.9e-05	-0.0177568	0.0365499
179	8.95e-05	-0.0190809	0.0350805
180	9e-05	-0.0203229	0.0335709
181	9.05e-05	-0.0214775	0.0320391
182	9.1e-05	-0.0225351	0.030463
183	9.15e-05	-0.0234845	0.0288576
184	9.2e-05	-0.0243552	0.0272146
185	9.25e-05	-0.0251386	0.02556
186	9.3e-05	-0.0258345	0.0238823
187	9.35e-05	-0.0264548	0.0222261
188	9.4e-05	-0.0269809	0.0205936
189	9.45e-05	-0.0274118	0.0189719
190	9.5e-05	-0.0277529	0.017389
191	9.55e-05	-0.02803	0.0158217
192	9.6e-05	-0.0282105	0.0143027
193	9.65e-05	-0.0283066	0.0127591
194	9.7e-05	-0.0283422	0.0112284
195	9.75e-05	-0.0283331	0.00972562
196	9.8e-05	-0.0282716	0.00823902
197	9.85e-05	-0.0281192	0.00678419
198	9.9e-05	-0.0278994	0.00536212
199	9.95e-05	-0.0275965	0.0039977
200	0.0001	-0.0272421	0.00268199
201	0.0001005	-0.0268465	0.00143429
202	0.000101	-0.0264006	0.000193431
203	0.0001015	-0.0258909	-0.000990649
204	0.000102	-0.0253613	-0.00210458
205	0.0001025	-0.0248201	-0.00319426
206	0.000103	-0.0242296	-0.0042429
207	0.0001035	-0.0235521	-0.00525494
208	0.000104	-0.0228479	-0.00620594
209	0.0001045	-0.0221251	-0.00710012
210	0.000105	-0.0213616	-0.00797285
211	0.0001055	-0.0205752	-0.00880392
212	0.000106	-0.0197526	-0.00959729
213	0.0001065	-0.0189163	-0.0103275
214	0.000107	-0.0180676	-0.0110335
215	0.0001075	-0.0172018	-0.0116813
216	0.000108	-0.0163242	-0.0122583
217	0.0001085	-0.0154712	-0.0127571
218	0.000109	-0.0145769	-0.0132205
219	0.0001095	-0.0136833	-0.0136287
220	0.00011	-0.0128045	-0.0139861
221	0.0001105	-0.0119118	-0.0142974
222	0.000111	-0.011012	-0.0145668
223	0.0001115	-0.0101115	-0.0147729
224	0.000112	-0.00923737	-0.0149432
225	0.0001125	-0.00835773	-0.0150685
226	0.000113	-0.00747773	-0.0151431
227	0.0001135	-0.00660072	-0.0151693
228	0.000114	-0.00573994	-0.0151635
229	0.0001145	-0.0049433	-0.0151042
230	0.000115	-0.00421109	-0.0150378
231	0.0001155	-0.00349519	-0.0149485
232	0.000116	-0.0027899	-0.0148134
233	0.0001165	-0.00208261	-0.0146899
234	0.000117	-0.00138438	-0.0145619
235	0.0001175	-0.000696944	-0.0143823
236	0.000118	-1.61506e-05	-0.0141643
237	0.0001185	0.000642702	-0.0138982
238	0.000119	0.00126858	-0.0136165
239	0.0001195	0.00188304	-0.0133214
240	0.00012	0.00248015	-0.0129926
241	0.0001205	0.00305473	-0.0126316
242	0.000121	0.00357641	-0.0122408
243	0.0001215	0.00405474	-0.0118303
244	0.000122	0.00449594	-0.0114168
245	0.0001225	0.00491346	-0.0110031
246	0.000123	0.00526735	-0.0105965
247	0.0001235	0.0055966	-0.0101877
248	0.000124	0.00592784	-0.00975392
249	0.0001245	0.0062341	-0.00931246
250	0.000125	0.00649866	-0.00885859
251	0.0001255	0.00675588	-0.00843779
252	0.000126	0.00703318	-0.00802848
253	0.0001265	0.00730066	-0.0075842
254	0.000127	0.00751639	-0.00712387
255	0.0001275	0.007706	-0.00662045
256	0.000128	0.00785704	-0.00612175
257	0.0001285	0.00797463	-0.00561955
258	0.000129	0.00805251	-0.00512761
259	0.0001295	0.00812935	-0.00465494
260	0.00013	0.00817446	-0.0041686
261	0.0001305	0.00819773	-0.00369302
262	0.000131	0.008211	-0.0032476
263	0.0001315	0.00822041	-0.0028155
264	0.000132	0.00820459	-0.00240105
265	0.0001325	0.00817275	-0.0020002
266	0.000133	0.00813376	-0.00161247
267	0.0001335	0.00805723	-0.00123028
268	0.000134	0.00797058	-0.000866935
269	0.0001345	0.00790808	-0.000521617
270	0.000135	0.007809	-0.000167028
271	0.0001355	0.00769225	0.000197364
272	0.000136	0.00755878	0.000537527
273	0.0001365	0.0073882	0.000848204
274	0.000137	0.00720978	0.00115206
275	0.0001375	0.00701362	0.00145627
276	0.000138	0.0068265	0.00173954
277	0.0001385	0.00662065	0.00201913
278	0.000139	0.00639173	0.00230079
279	0.0001395	0.00615209	0.00255919
280	0.00014	0.00590805	0.00279687
281	0.0001405	0.00568212	0.00299853
282	0.000141	0.0054436	0.00317404
283	0.0001415	0.00520158	0.00336553
284	0.000142	0.00496979	0.00351589
285	0.0001425	0.00477006	0.00365873
286	0.000143	0.00456534	0.00380446
287	0.0001435	0.00433693	0.0039211
288	0.000144	0.00407511	0.00400905
289	0.0001445	0.00380769	0.00410488
290	0.000145	0.00354159	0.00419998
291	0.0001455	0.00328254	0.00427894
292	0.000146	0.00304357	0.00434407
293	0.0001465	0.00283183	0.00439957
294	0.000147	0.00260363	0.00445094
295	0.0001475	0.00236724	0.00450837
296	0.000148	0.00211591	0.00456324
297	0.0001485	0.00186113	0.00460457
298	0.000149	0.00161164	0.00463268
299	0.0001495	0.00137965	0.00464988
300	0.00015	0.00113973	0.00464569
301	0.0001505	0.000901499	0.00462466
302	0.000151	0.000660983	0.00457057
303	0.0001515	0.000430055	0.00448764
304	0.000152	0.000239515	0.00439605
305	0.0001525	5.0976e-05	0.0042962
306	0.000153	-0.000156562	0.00420515
307	0.0001535	-0.000376634	0.00410557
308	0.000154	-0.000592619	0.00399796
309	0.0001545	-0.000793604	0.00389121
310	0.000155	-0.000972961	0.00376999
311	0.0001555	-0.00112361	0.00365094
312	0.000156	-0.00128645	0.00350486
313	0.0001565	-0.00143913	0.0033695
314	0.000157	-0.00159782	0.00324112
315	0.0001575	-0.00169557	0.00311126
316	0.000158	-0.00175735	0.00301282
317	0.0001585	-0.00182679	0.00289027
318	0.000159	-0.00190806	0.00274481
319	0.0001595	-0.00200447	0.00257689
320	0.00016	-0.0020691	0.00240316
321	0.0001605	-0.00213777	0.00223964
322	0.000161	-0.00218898	0.00206773
323	0.0001615	-0.00223032	0.00190975
324	0.000162	-0.00225997	0.00178966
325	0.0001625	-0.00230537	0.00166335
326	0.000163	-0.00236012	0.00154294
327	0.0001635	-0.00240035	0.0013967
328	0.000164	-0.00243528	0.00126572
329	0.0001645	-0.00244711	0.00110309
330	0.000165	-0.00244554	0.000968851
331	0.0001655	-0.00241873	0.00082384
332	0.000166	-0.00240809	0.00068048
333	0.0001665	-0.00239214	0.000516455
334	0.000167	-0.00237516	0.000363031
335	0.0001675	-0.00233071	0.000239078
336	0.000168	-0.00228369	0.000142071
337	0.0001685	-0.00224918	1.01887e-05
338	0.000169	-0.00220086	-0.00010202
339	0.0001695	-0.00214853	-0.000234121
340	0.00017	-0.00207303	-0.000353472
341	0.0001705	-0.0020014	-0.000462085
342	0.000171	-0.00194652	-0.000574223
343	0.0001715	-0.00187889	-0.000702975
344	0.000172	-0.00180771	-0.000800462
345	0.0001725	-0.00174729	-0.000878309
346	0.000173	-0.00166923	-0.00094663
347	0.0001735	-0.00160795	-0.000997528
348	0.000174	-0.00154858	-0.00106716
349	0.0001745	-0.00148692	-0.00113329
350	0.000175	-0.00142431	-0.0012032
351	0.0001755	-0.00131964	-0.00126255
352	0.000176	-0.00120977	-0.00132432
353	0.0001765	-0.00109702	-0.001377
354	0.000177	-0.00100019	-0.00140242
355	0.0001775	-0.000925574	-0.00142269
356	0.000178	-0.000826365	-0.00145672
357	0.0001785	-0.000686052	-0.001466
358	0.000179	-0.000578819	-0.00145699
359	0.0001795	-0.000531842	-0.00144946
360	0.00018	-0.000502367	-0.00141621
361	0.0001805	-0.000490657	-0.00139547
362	0.000181	-0.000454699	-0.00140089
363	0.0001815	-0.000391041	-0.00144315
364	0.000182	-0.000323528	-0.00148955
365	0.0001825	-0.000234187	-0.00152473
366	0.000183	-0.000150734	-0.00153888
367	0.0001835	-6.20122e-05	-0.00152625
368	0.000184	1.48626e-05	-0.00153233
369	0.0001845	7.70159e-05	-0.00151168
370	0.000185	0.000135539	-0.00147925
371	0.0001855	0.000214087	-0.00143457
372	0.000186	0.000282621	-0.00137447
373	0.0001865	0.000333142	-0.00129172
374	0.000187	0.000360392	-0.00123054
375	0.0001875	0.000385524	-0.00117566
376	0.000188	0.000412138	-0.00112266
377	0.0001885	0.000427661	-0.00107494
378	0.000189	0.00044423	-0.00101912
379	0.0001895	0.000466733	-0.000983738
380	0.00019	0.000521603	-0.00095642
381	0.0001905	0.000521944	-0.000932466
382	0.000191	0.000537485	-0.000875715
383	0.0001915	0.000565917	-0.000809364
384	0.000192	0.0005638	-0.000751308
385	0.0001925	0.000574572	-0.000730645
386	0.000193	0.000601331	-0.000719193
387	0.0001935	0.000603306	-0.000712124
388	0.000194	0.000642319	-0.000710334
389	0.0001945	0.000696209	-0.000698903
390	0.000195	0.000747413	-0.00064845
391	0.0001955	0.00075933	-0.000596508
392	0.000196	0.00076089	-0.000557095
393	0.0001965	0.000751721	-0.000515571
394	0.000197	0.00074761	-0.000458385
395	0.0001975	0.000754942	-0.000432507
396	0.000198	0.000782548	-0.000385434
397	0.0001985	0.000786108	-0.000316152
398	0.000199	0.000778918	-0.000254767
399	0.0001995	0.000762633	-0.000237355
400	0.0002	0.000758858	-0.000235769
401	0.0002005	0.000757354	-0.000249363
402	0.000201	0.000739205	-0.000241599
403	0.0002015	0.000726592	-0.000221023
404	0.000202	0.000762139	-0.000183398
405	0.0002025	0.000779956	-0.000136137
406	0.000203	0.000762769	-6.26604e-05
407	0.0002035	0.000740382	-2.19035e-05
408	0.000204	0.000740652	-1.12381e-05
409	0.0002045	0.00075782	1.15238e-05
410	0.000205	0.000753949	3.89042e-05
411	0.0002055	0.000751361	4.03007e-05
412	0.000206	0.000741305	4.32219e-05
413	0.0002065	0.000747841	3.0342e-05
414	0.000207	0.000769475	1.03803e-05
415	0.0002075	0.000787705	1.73101e-05
416	0.000208	0.000791194	4.00131e-05
417	0.0002085	0.000782306	3.84648e-05
418	0.000209	0.000784227	3.77512e-05
419	0.0002095	0.000792693	2.77606e-05
420	0.00021	0.000782244	7.19132e-05
421	0.0002105	0.000745426	0.00012546
422	0.000211	0.000731269	0.000158817
423	0.0002115	0.000699183	0.000196102
424	0.000212	0.000660775	0.000222478
425	0.0002125	0.00061475	0.000222638
426	0.000213	0.000567317	0.000235591
427	0.0002135	0.000503021	0.000257216
428	0.000214	0.000470785	0.000251269
429	0.0002145	0.000459374	0.000220081
430	0.000215	0.000463215	0.000189816
431	0.0002155	0.000466782	0.000202457
432	0.000216	0.000463901	0.000236044
433	0.0002165	0.00047245	0.000255591
434	0.000217	0.000458446	0.000271546
435	0.0002175	0.000470771	0.000281685
436	0.000218	0.00047002	0.000308574
437	0.0002185	0.00044929	0.000360329
438	0.000219	0.000421273	0.000391531
439	0.0002195	0.000408	0.000394588
440	0.00022	0.000421309	0.000395629
441	0.0002205	0.000400474	0.000383253
442	0.000221	0.000388229	0.000381908
443	0.0002215	0.000366115	0.000416981
444	0.000222	0.00035547	0.000438078
445	0.0002225	0.000364298	0.000437148
