#i	t	cos	sin
0	0	1	0
1	5e-07	0.992675	0.0493975
2	1e-06	0.971843	0.0954012
3	1.5e-06	0.940005	0.135476
4	2e-06	0.900208	0.168246
5	2.5e-06	0.855452	0.193448
6	3e-06	0.808289	0.211621
7	3.5e-06	0.760655	0.223749
8	4e-06	0.713874	0.230966
9	4.5e-06	0.668779	0.234356
10	5e-06	0.625841	0.234848
11	5.5e-06	0.585284	0.2332
12	6e-06	0.547173	0.23001
13	6.5e-06	0.511471	0.225728
14	7e-06	0.478088	0.220686
15	7.5e-06	0.446906	0.215129
16	8e-06	0.417796	0.209236
17	8.5e-06	0.390631	0.203134
18	9e-06	0.365286	0.196921
19	9.5e-06	0.341632	0.190664
20	1e-05	0.319552	0.18441
21	1.05e-05	0.29894	0.178203
22	1.1e-05	0.279694	0.172069
23	1.15e-05	0.26172	0.166032
24	1.2e-05	0.244929	0.160106
25	1.25e-05	0.22924	0.154303
26	1.3e-05	0.214573	0.148639
27	1.35e-05	0.200855	0.143113
28	1.4e-05	0.188022	0.137727
29	1.45e-05	0.176015	0.132486
30	1.5e-05	0.164776	0.127392
31	1.55e-05	0.154254	0.122445
32	1.6e-05	0.144406	0.117644
33	1.65e-05	0.135187	0.112995
34	1.7e-05	0.126555	0.108497
35	1.75e-05	0.118467	0.104147
36	1.8e-05	0.110885	0.099941
37	1.85e-05	0.103785	0.0958786
38	1.9e-05	0.0971289	0.0919525
39	1.95e-05	0.0908924	0.088159
40	2e-05	0.0850513	0.0844951
41	2.05e-05	0.0795821	0.0809634
42	2.1e-05	0.0744574	0.0775589
43	2.15e-05	0.0696585	0.0742797
44	2.2e-05	0.0651617	0.0711269
45	2.25e-05	0.0609478	0.068096
46	2.3e-05	0.0569968	0.0651825
47	2.35e-05	0.0532925	0.0623824
48	2.4e-05	0.0498165	0.0596956
49	2.45e-05	0.0465556	0.0571158
50	2.5e-05	0.0434987	0.0546332
51	2.55e-05	0.0406332	0.0522428
52	2.6e-05	0.0379509	0.0499447
53	2.65e-05	0.0354398	0.0477379
54	2.7e-05	0.0330922	0.0456225
55	2.75e-05	0.0308984	0.0435976
56	2.8e-05	0.0288415	0.0416623
57	2.85e-05	0.0269097	0.03981
58	2.9e-05	0.0251001	0.0380315
59	2.95e-05	0.0234057	0.0363256
60	3e-05	0.0218203	0.0346861
61	3.05e-05	0.0203408	0.0331109
62	3.1e-05	0.018959	0.0316004
63	3.15e-05	0.0176684	0.0301561
64	3.2e-05	0.0164642	0.0287764
65	3.25e-05	0.0153401	0.0274598
66	3.3e-05	0.0142887	0.0262024
67	3.35e-05	0.0133025	0.0250025
68	3.4e-05	0.0123743	0.0238577
69	3.45e-05	0.011502	0.0227632
70	3.5e-05	0.0106822	0.021717
71	3.55e-05	0.00991604	0.0207149
72	3.6e-05	0.00919824	0.0197517
73	3.65e-05	0.00852912	0.0188269
74	3.7e-05	0.00790941	0.0179415
75	3.75e-05	0.00733762	0.0170992
76	3.8e-05	0.00680664	0.0163003
77	3.85e-05	0.00631107	0.0155459
78	3.9e-05	0.00584871	0.0148246
79	3.95e-05	0.0054154	0.0141373
80	4e-05	0.00500869	0.0134832
81	4.05e-05	0.00462464	0.0128613
82	4.1e-05	0.00426137	0.012267
83	4.15e-05	0.00391952	0.0117017
84	4.2e-05	0.00359871	0.0111577
85	4.25e-05	0.00330019	0.0106341
86	4.3e-05	0.00302367	0.0101334
87	4.35e-05	0.00276943	0.00965423
88	4.4e-05	0.00253556	0.00919422
89	4.45e-05	0.00232467	0.00875337
90	4.5e-05	0.00213386	0.00833496
91	4.55e-05	0.00195614	0.00793525
92	4.6e-05	0.0017883	0.007551
93	4.65e-05	0.00162992	0.0071777
94	4.7e-05	0.00148358	0.00681629
95	4.75e-05	0.00135	0.00646662
96	4.8e-05	0.00123298	0.00612606
97	4.85e-05	0.00113018	0.00580236
98	4.9e-05	0.00104081	0.00549589
99	4.95e-05	0.000959939	0.00521155
100	5e-05	0.000885951	0.00494535
101	5.05e-05	0.000820116	0.00469133
102	5.1e-05	0.000759842	0.0044507
103	5.15e-05	0.000704358	0.00422628
104	5.2e-05	0.000647593	0.00401474
105	5.25e-05	0.000591002	0.00381793
106	5.3e-05	0.000530986	0.00363147
107	5.35e-05	0.000472032	0.0034525
108	5.4e-05	0.0004161	0.00327935
109	5.45e-05	0.000362495	0.00311533
110	5.5e-05	0.000313957	0.00295761
111	5.55e-05	0.000267954	0.00280638
112	5.6e-05	0.000226209	0.00266064
113	5.65e-05	0.00018953	0.00252323
114	5.7e-05	0.00015664	0.00239381
115	5.75e-05	0.000128118	0.00227193
116	5.8e-05	0.00010158	0.00215796
117	5.85e-05	7.792e-05	0.00204972
118	5.9e-05	5.249e-05	0.00194513
119	5.95e-05	2.55168e-05	0.00184712
120	6e-05	-1.71344e-06	0.00175203
121	6.05e-05	-2.91431e-05	0.00165832
122	6.1e-05	-5.25783e-05	0.00156362
123	6.15e-05	-7.05618e-05	0.00147077
124	6.2e-05	-8.22292e-05	0.00138095
125	6.25e-05	-9.05206e-05	0.00129834
126	6.3e-05	-9.48416e-05	0.0012215
127	6.35e-05	-9.61286e-05	0.00114814
128	6.4e-05	-9.5539e-05	0.00108088
129	6.45e-05	-9.94952e-05	0.00102372
130	6.5e-05	-0.000102019	0.00097246
131	6.55e-05	-0.000102675	0.000927384
132	6.6e-05	-0.000107936	0.000884701
133	6.65e-05	-0.000118972	0.00084211
134	6.7e-05	-0.000133367	0.000801069
135	6.75e-05	-0.000145646	0.000757083
136	6.8e-05	-0.000154061	0.000713256
137	6.85e-05	-0.000154527	0.000668724
138	6.9e-05	-0.000148922	0.000631456
139	6.95e-05	-0.00013843	0.000601808
140	7e-05	-0.000127458	0.000572389
141	7.05e-05	-0.000118335	0.000542659
142	7.1e-05	-0.000109237	0.000514482
143	7.15e-05	-0.00010073	0.000489839
144	7.2e-05	-9.02581e-05	0.000469777
145	7.25e-05	-8.29545e-05	0.000452994
146	7.3e-05	-7.78718e-05	0.000439032
147	7.35e-05	-7.41434e-05	0.000425969
148	7.4e-05	-7.0035e-05	0.000412588
149	7.45e-05	-6.75487e-05	0.00039634
150	7.5e-05	-6.26157e-05	0.000381481
151	7.55e-05	-5.6167e-05	0.000367486
152	7.6e-05	-4.92007e-05	0.000357183
153	7.65e-05	-4.29204e-05	0.000344745
154	7.7e-05	-3.79285e-05	0.000327631
155	7.75e-05	-2.97848e-05	0.000314374
156	7.8e-05	-2.98155e-05	0.000304983
157	7.85e-05	-3.34511e-05	0.000294331
158	7.9e-05	-3.99809e-05	0.000284565
159	7.95e-05	-4.79792e-05	0.000274116
160	8e-05	-5.50833e-05	0.000262523
161	8.05e-05	-6.36571e-05	0.000251115
