#i	t	cos	sin
0	0	1	0
1	5e-07	0.224489	-0.779805
2	1e-06	-0.556722	-0.350921
3	1.5e-06	-0.3997	0.355487
4	2e-06	0.187842	0.391974
5	2.5e-06	0.348485	-0.0578824
6	3e-06	0.0328115	-0.285566
7	3.5e-06	-0.215405	-0.0880646
8	4e-06	-0.117216	0.149686
9	4.5e-06	0.0891452	0.126017
10	5e-06	0.116998	-0.0409957
11	5.5e-06	-0.0061149	-0.101414
12	6e-06	-0.0815173	-0.018765
13	6.5e-06	-0.0325842	0.0605464
14	7e-06	0.0400299	0.0398114
15	7.5e-06	0.0390994	-0.0222221
16	8e-06	-0.00807333	-0.0364697
17	8.5e-06	-0.0315935	-0.00120078
18	9e-06	-0.00832874	0.0242456
19	9.5e-06	0.0172312	0.0114455
20	1e-05	0.0129309	-0.0122794
21	1.05e-05	-0.00690557	-0.0110812
22	1.1e-05	-0.00980216	0.00333668
23	1.15e-05	0.000497086	0.00881502
24	1.2e-05	0.00469259	0.0029201
25	1.25e-05	0.00304424	-0.00278937
26	1.3e-05	-0.00124791	-0.00384453
27	1.35e-05	-0.00466158	-0.000665102
28	1.4e-05	-4.59905e-05	0.00263992
29	1.45e-05	0.00232292	-0.000491479
30	1.5e-05	-0.00230385	-0.000354921
31	1.55e-05	-0.00122787	0.00187452
32	1.6e-05	0.000629381	0.00167821
33	1.65e-05	-0.000631998	-1.13284e-05
34	1.7e-05	-0.000456317	-0.000148724
35	1.75e-05	0.00069408	0.00118464
36	1.8e-05	0.00201574	0.000979115
37	1.85e-05	0.000625869	-0.00088895
38	1.9e-05	0.000646271	-0.000912425
39	1.95e-05	-0.000726573	-0.00068328
40	2e-05	-0.00221665	5.72297e-05
41	2.05e-05	-0.000338057	0.00142955
42	2.1e-05	0.000936771	0.00209206
43	2.15e-05	0.00055565	-0.00150879
44	2.2e-05	-0.000864084	0.000425571
45	2.25e-05	-0.000162307	0.00166928
46	2.3e-05	0.00273812	0.000597411
47	2.35e-05	0.00153368	-0.00170624
48	2.4e-05	-0.00231084	-0.00201978
49	2.45e-05	-0.000708684	0.000854835
50	2.5e-05	0.00125769	-0.000178217
51	2.55e-05	-0.000258074	-0.00235428
52	2.6e-05	-0.000529816	0.000208419
53	2.65e-05	8.71031e-05	0.000344707
54	2.7e-05	-8.31765e-05	-0.00139732
55	2.75e-05	-0.00121182	0.00061856
56	2.8e-05	0.00112509	0.00185457
57	2.85e-05	0.00172111	-3.96816e-05
58	2.9e-05	0.000780012	-0.000736544
59	2.95e-05	-0.00151019	-0.0010059
60	3e-05	-0.001179	0.00055613
61	3.05e-05	0.000725301	0.000691751
62	3.1e-05	0.00148084	0.00153034
63	3.15e-05	0.00223988	-0.00102918
64	3.2e-05	-0.000596115	-0.00215365
65	3.25e-05	-0.00235407	-0.000542427
66	3.3e-05	-0.000709746	0.0027931
67	3.35e-05	0.000869385	0.00226248
68	3.4e-05	0.00194442	-0.00150962
69	3.45e-05	-0.000816286	-0.00253622
70	3.5e-05	-0.00260285	0.000801711
71	3.55e-05	0.000816877	-3.95068e-05
72	3.6e-05	-0.000852497	-0.00126779
73	3.65e-05	-0.00152952	0.00154926
74	3.7e-05	0.00204967	0.00185325
75	3.75e-05	0.000692899	-0.00010695
76	3.8e-05	-0.000292911	-0.00185182
77	3.85e-05	-0.00186242	-0.000341152
78	3.9e-05	-0.00101434	0.00116053
79	3.95e-05	0.000587373	-0.000181686
80	4e-05	-0.00159154	0.000251084
81	4.05e-05	-0.000950194	0.00118873
82	4.1e-05	0.000780069	0.0025763
83	4.15e-05	0.000719131	-0.00109138
84	4.2e-05	0.000226539	-7.10939e-05
85	4.25e-05	-0.000978983	-0.00166324
86	4.3e-05	-0.00183788	0.000829233
87	4.35e-05	0.000379448	0.000361293
88	4.4e-05	0.00157981	0.000972319
89	4.45e-05	0.00100695	-0.00189375
90	4.5e-05	-0.00109209	-0.00127907
91	4.55e-05	-0.00246166	0.00106273
92	4.6e-05	-0.000488126	0.00268455
93	4.65e-05	0.00157722	0.000689956
94	4.7e-05	0.00118755	-0.000722791
95	4.75e-05	0.000178449	-0.0010335
96	4.8e-05	-0.00213839	7.05975e-06
97	4.85e-05	-0.00167774	0.0023799
98	4.9e-05	0.0013086	0.00189792
99	4.95e-05	0.0025237	-0.00244624
100	5e-05	-0.00185742	-0.00386367
101	5.05e-05	-0.00365561	0.0005397
102	5.1e-05	-0.000523719	0.00371113
103	5.15e-05	0.0027201	0.00104918
104	5.2e-05	0.00195114	-0.00191032
105	5.25e-05	0.000417126	-0.00217791
106	5.3e-05	-0.000771464	-0.000948682
107	5.35e-05	-8.58137e-05	-2.73326e-05
108	5.4e-05	-6.64677e-05	-0.000919105
109	5.45e-05	-0.000604654	-0.00018117
110	5.5e-05	0.000964756	-0.000207807
111	5.55e-05	0.00125778	0.00148987
112	5.6e-05	0.00221695	-0.000555287
113	5.65e-05	-0.000726468	-0.00161658
114	5.7e-05	-0.00158691	-0.000342414
115	5.75e-05	-0.000263135	0.000755774
116	5.8e-05	0.000103142	0.000174644
117	5.85e-05	0.00066612	-0.000219836
118	5.9e-05	0.00010609	-0.000817384
119	5.95e-05	-0.00140469	-0.000530502
120	6e-05	-0.00169035	0.00166669
121	6.05e-05	0.000696309	0.00345165
122	6.1e-05	0.0021098	0.000884832
123	6.15e-05	0.00151708	-0.00126264
