#i	t	cos	sin
0	0	1	0
1	5e-07	-0.00214856	0.00572446
2	1e-06	0.000528468	-6.07347e-05
3	1.5e-06	-0.000655767	-0.000117929
4	2e-06	-0.000113005	-2.24836e-05
5	2.5e-06	-0.000423996	0.000259975
6	3e-06	-0.000366254	0.000546566
7	3.5e-06	9.15074e-05	-0.000550381
8	4e-06	0.000253418	-0.00031651
9	4.5e-06	-0.000403368	0.000639196
10	5e-06	8.72458e-05	-0.000228858
11	5.5e-06	0.00039335	0.000298864
12	6e-06	0.000204825	0.000713926
13	6.5e-06	-0.00080884	-0.000199924
14	7e-06	-0.000110151	0.000218037
15	7.5e-06	-0.000109795	-0.000487896
16	8e-06	0.00035802	0.000132843
17	8.5e-06	0.00011517	0.000147635
18	9e-06	-0.000515875	0.000283676
19	9.5e-06	0.000175355	0.000418975
20	1e-05	-0.00053136	-0.000217333
21	1.05e-05	-0.000560234	-0.000525625
22	1.1e-05	-0.00019756	-1.08392e-05
23	1.15e-05	0.000128144	-5.4595e-06
24	1.2e-05	-6.69116e-05	0.000212123
25	1.25e-05	-0.000157673	-7.863e-05
26	1.3e-05	-2.03108e-05	-0.000118131
27	1.35e-05	-0.000183129	-8.45528e-05
28	1.4e-05	0.000168088	0.000172815
29	1.45e-05	-9.4338e-05	0.000276408
30	1.5e-05	-0.000159898	-0.000132989
31	1.55e-05	-0.000155108	-5.83167e-06
32	1.6e-05	0.000103815	-3.84652e-05
33	1.65e-05	-0.000215118	-0.000211851
34	1.7e-05	-0.000311752	-0.000100527
35	1.75e-05	-0.000313006	7.79782e-05
36	1.8e-05	-0.000538605	-2.39517e-05
37	1.85e-05	7.508e-05	-0.000152692
38	1.9e-05	0.000438898	-0.000456338
39	1.95e-05	-0.000202606	-8.43033e-05
40	2e-05	-0.000489133	-1.20333e-05
41	2.05e-05	-0.000119072	-0.000485751
42	2.1e-05	4.5384e-05	-0.000475287
43	2.15e-05	3.51741e-05	-0.000240296
44	2.2e-05	-0.000127936	3.02169e-05
45	2.25e-05	-0.000334127	6.75872e-05
46	2.3e-05	0.000683665	-0.000326895
47	2.35e-05	0.000498218	0.000182345
48	2.4e-05	-0.000476223	2.1397e-05
49	2.45e-05	-0.000609202	0.000199155
50	2.5e-05	0.000114974	0.000512296
51	2.55e-05	0.000108899	-0.00032436
52	2.6e-05	-8.15939e-05	0.000447323
53	2.65e-05	-0.000134132	0.000386775
54	2.7e-05	-2.33231e-05	-3.20101e-05
55	2.75e-05	0.000820545	-0.000115842
56	2.8e-05	0.00027936	2.69942e-05
57	2.85e-05	-0.000472054	0.000158119
58	2.9e-05	-0.000159924	0.000155875
59	2.95e-05	0.00025046	0.00049201
60	3e-05	7.71075e-05	0.000123593
61	3.05e-05	2.80237e-05	-0.000620299
62	3.1e-05	-0.000607121	0.000211654
63	3.15e-05	0.000505322	0.000174113
64	3.2e-05	7.55399e-05	-9.42415e-05
65	3.25e-05	-0.000307115	0.000349865
66	3.3e-05	1.26618e-05	0.000486859
