#i	omega	re	im	r	phi
0.000000000000000000e+00	2.999999999999999864e-07	3.499679999999999805e-03	-5.256450000000000131e-05
1.000000000000000000e+00	9.399999999999998939e-07	3.489050000000000051e-03	-2.761449999999999929e-04
2.000000000000000000e+00	1.579999999999999907e-06	3.464119999999999786e-03	-4.987820000000000231e-04
3.000000000000000000e+00	2.219999999999999921e-06	3.425049999999999796e-03	-7.191489999999999818e-04
4.000000000000000000e+00	2.860000000000000146e-06	3.371959999999999801e-03	-9.366080000000000152e-04
5.000000000000000000e+00	3.499999999999999524e-06	3.305119999999999933e-03	-1.150119999999999918e-03
6.000000000000000000e+00	4.140000000000000173e-06	3.224729999999999871e-03	-1.359020000000000063e-03
7.000000000000000000e+00	4.779999999999999974e-06	3.131160000000000020e-03	-1.562339999999999953e-03
8.000000000000000000e+00	5.419999999999999776e-06	3.024789999999999857e-03	-1.759240000000000023e-03
9.000000000000000000e+00	6.060000000000000425e-06	2.906020000000000044e-03	-1.948979999999999897e-03
1.000000000000000000e+01	6.700000000000000226e-06	2.775310000000000017e-03	-2.130799999999999968e-03
1.100000000000000000e+01	7.339999999999999181e-06	2.633390000000000210e-03	-2.303719999999999987e-03
1.200000000000000000e+01	7.979999999999999829e-06	2.480529999999999888e-03	-2.467399999999999802e-03
1.300000000000000000e+01	8.620000000000000478e-06	2.317570000000000133e-03	-2.620910000000000167e-03
1.400000000000000000e+01	9.259999999999999433e-06	2.145399999999999998e-03	-2.763460000000000135e-03
1.500000000000000000e+01	9.900000000000000081e-06	1.964239999999999910e-03	-2.894889999999999790e-03
1.600000000000000000e+01	1.054000000000000073e-05	1.775050000000000022e-03	-3.014469999999999997e-03
1.700000000000000000e+01	1.118000000000000138e-05	1.578500000000000042e-03	-3.121749999999999959e-03
1.800000000000000000e+01	1.182000000000000203e-05	1.375539999999999966e-03	-3.216220000000000103e-03
1.900000000000000000e+01	1.245999999999999929e-05	1.166949999999999932e-03	-3.297510000000000024e-03
2.000000000000000000e+01	1.309999999999999994e-05	9.535589999999999821e-04	-3.365299999999999889e-03
2.100000000000000000e+01	1.373999999999999889e-05	7.366119999999999873e-04	-3.419240000000000040e-03
2.200000000000000000e+01	1.438000000000000123e-05	5.166189999999999541e-04	-3.459209999999999889e-03
2.300000000000000000e+01	1.502000000000000019e-05	2.944590000000000076e-04	-3.485049999999999953e-03
2.400000000000000000e+01	1.565999999999999914e-05	7.098959999999999537e-05	-3.496640000000000078e-03
2.500000000000000000e+01	1.629999999999999979e-05	-1.525119999999999926e-04	-3.493909999999999811e-03
2.600000000000000000e+01	1.694000000000000044e-05	-3.756259999999999981e-04	-3.476889999999999842e-03
2.700000000000000000e+01	1.758000000000000109e-05	-5.973280000000000516e-04	-3.445629999999999873e-03
2.800000000000000000e+01	1.822000000000000174e-05	-8.165610000000000446e-04	-3.400240000000000120e-03
2.900000000000000000e+01	1.886000000000000239e-05	-1.032280000000000003e-03	-3.340950000000000083e-03
3.000000000000000000e+01	1.949999999999999626e-05	-1.243399999999999974e-03	-3.268140000000000107e-03
3.100000000000000000e+01	2.014000000000000368e-05	-1.449800000000000004e-03	-3.181830000000000075e-03
3.200000000000000000e+01	2.077999999999999756e-05	-1.650210000000000045e-03	-3.082520000000000052e-03
3.300000000000000000e+01	2.141999999999999820e-05	-1.843969999999999897e-03	-2.970550000000000187e-03
3.400000000000000000e+01	2.206000000000000224e-05	-2.030160000000000037e-03	-2.846399999999999798e-03
3.500000000000000000e+01	2.269999999999999950e-05	-2.208009999999999834e-03	-2.710619999999999957e-03
3.600000000000000000e+01	2.334000000000000354e-05	-2.376609999999999921e-03	-2.563909999999999974e-03
3.700000000000000000e+01	2.397999999999999741e-05	-2.535719999999999988e-03	-2.406530000000000041e-03
3.800000000000000000e+01	2.462000000000000145e-05	-2.684300000000000141e-03	-2.239399999999999898e-03
3.900000000000000000e+01	2.525999999999999871e-05	-2.821870000000000194e-03	-2.063179999999999962e-03
4.000000000000000000e+01	2.589999999999999936e-05	-2.947910000000000200e-03	-1.878499999999999961e-03
4.100000000000000000e+01	2.654000000000000339e-05	-3.061809999999999879e-03	-1.686229999999999934e-03
4.200000000000000000e+01	2.717999999999999727e-05	-3.163389999999999865e-03	-1.486679999999999989e-03
4.300000000000000000e+01	2.782000000000000130e-05	-3.252000000000000116e-03	-1.281030000000000059e-03
4.400000000000000000e+01	2.846000000000000195e-05	-3.327119999999999817e-03	-1.070519999999999935e-03
4.500000000000000000e+01	2.909999999999999921e-05	-3.388640000000000055e-03	-8.555939999999999943e-04
4.600000000000000000e+01	2.973999999999999986e-05	-3.436300000000000205e-03	-6.370380000000000357e-04
4.700000000000000000e+01	3.038000000000000051e-05	-3.469869999999999899e-03	-4.161139999999999804e-04
4.800000000000000000e+01	3.102000000000000455e-05	-3.489260000000000105e-03	-1.933329999999999868e-04
4.900000000000000000e+01	3.165999999999999842e-05	-3.494389999999999996e-03	3.025980000000000122e-05
5.000000000000000000e+01	3.229999999999999229e-05	-3.485199999999999930e-03	2.535579999999999735e-04
5.100000000000000000e+01	3.293999999999999972e-05	-3.461740000000000043e-03	4.758879999999999946e-04
5.200000000000000000e+01	3.358000000000000037e-05	-3.424130000000000056e-03	6.962770000000000287e-04
5.300000000000000000e+01	3.422000000000000101e-05	-3.372490000000000123e-03	9.137019999999999604e-04
5.400000000000000000e+01	3.486000000000000166e-05	-3.306939999999999966e-03	1.127839999999999962e-03
5.500000000000000000e+01	3.550000000000000231e-05	-3.227929999999999949e-03	1.336940000000000003e-03
