# Messungs_ID Temperature[K] Phase[degree] T1[s] T1_err Beta Beta_err M0 M0_err Moff Moff_err
1475 353.7 82.33440443812512 0.0002847276711974392 3.4280951693332486e-06 0.8382610292550123 0.012671574516048447 341.25153805708874 1.9687384602958995 69.01705749519455 1.6621814875843108
1478 348.93 84.78587815225816 0.0005397968832075549 7.520331561980166e-06 0.7982486284328185 0.012451458791777132 696.8333901352044 4.252459602585075 136.45377587284287 3.3554591644469594
1481 344.1 85.58574529726246 0.000987165629819162 1.9389861907001598e-05 0.7297827114446618 0.013170123872712627 1035.559270641151 8.565183485441116 192.8750262059315 6.027039682289536
1484 339.33 85.76624490295157 0.0016504513234935013 3.5876814599408476e-05 0.6995183160748915 0.010602324259019792 1233.752201545495 10.938172789670368 215.10696230025846 7.655432993909962
1487 334.63 86.6261735916529 0.002513371343467276 7.850978903025673e-05 0.6890130929882914 0.011078471985044512 1325.757234325979 16.465130491110067 224.70035466443872 12.722043356612744
1490 329.76 87.88428744478792 0.003501813241018119 0.000128637563708329 0.6978377723404658 0.010435120374158578 1370.4451996591065 20.180389645547855 218.9715686769022 16.97853056291717
1493 324.97 88.97656970914001 0.004374539102966285 0.00017808160106828043 0.7076776761472684 0.010038342344785863 1382.5574733899102 23.036782750795005 222.65705174024697 20.29261813959732
1496 320.16 89.67065634429464 0.004917260422417113 0.0002750386075637408 0.7207552002310091 0.013093491803993326 1367.6017776876324 32.02253402099815 221.4038604506544 28.81608825908289
1499 315.3 89.74748091576079 0.005474052270228592 0.00033408872883064836 0.7155563614995669 0.012945995728763286 1395.2683572796843 35.829868393097264 239.35733830568324 32.701774732324814
1502 310.52 91.3081113259864 0.005771131175662418 0.00031493262142646365 0.7058711475321211 0.010812143009748691 1404.2632583990069 32.0803332447947 246.69957834505632 29.428984669395632
