# Messungs_ID Temperature[K] Phase[degree] T2[s] T2_err Beta Beta_err M0 M0_err Moff Moff_err
1569 377.61 -19.08657408588383 3.5601583333796306e-05 2.4007148495905413e-06 1.188421251062663 0.0838947803820586 1900.5169789619822 153.21319715589865 5.168070336797504 6.486573609025751
1575 373.8 -7.933227148012731 4.056118902330464e-05 2.270248818328012e-06 1.2744836742312933 0.08866902463894756 1821.476258615052 128.8756394858123 11.611375627815967 7.693643280447487
1581 370.91 -5.592558123250012 3.831960344565746e-05 2.4514676287085876e-06 1.2694648394912975 0.09579369052094724 1899.2647724210008 152.64217865928174 15.419187212704161 7.714192735095275
1587 368.03 -6.222584220912062 3.248494468875238e-05 2.9690898374830243e-06 1.2332839078277276 0.11397757411359469 1987.5474788109261 224.88558850880744 8.47972950389053 7.017761631859624
1593 366.09 -6.258973745504523 2.7255472480406164e-05 3.7997846452761604e-06 1.1390068711310475 0.13294122881345047 2134.31422886573 353.24303729098204 -4.350866453583364 6.87321901264329
1599 364.17 -7.323668619276206 2.4402194294292787e-05 3.8004029049400283e-06 1.187674851257999 0.1503529293211363 2061.7742288767517 406.47884760716744 6.576060118942437 5.26682834533182
1605 362.25 -11.380144232683989 1.6686481502978896e-05 5.688346434543133e-06 1.0019809591651827 0.19861877029609334 2968.124840769254 1202.6294489819757 -1.3316857427390796 5.84120646794057
1611 360.31 -13.51717939271962 1.8568641687357844e-05 5.927830493969457e-06 1.1482912180377518 0.2496844502359247 2343.650158829879 996.70008897203 1.9138784341899073 5.230547114828596
1617 358.37 -18.715021601073754 1.855911181341648e-05 5.085779172741217e-06 1.1537135956326696 0.21616743104966046 2281.1622221949324 836.9161918072921 -0.8174986971486141 4.344871363981426
1623 355.53 -24.171653907362177 1.6675817550513652e-05 4.178288470998678e-06 0.9426173831062955 0.1312464750487638 2540.815343866866 706.905340359068 -0.531154187629933 3.996377669508726
1629 352.66 -26.9667966895335 1.9717140784025928e-05 4.8724567846108694e-06 0.8558368092662723 0.11913283623350236 2294.444172644911 545.3959816958774 7.243511900488369 6.657606762525613
1635 349.79 -26.2442715249834 3.695236386792676e-05 4.616771723905026e-06 0.949869017449824 0.10963569954549021 1476.5934682450825 190.76182111905737 17.827101409076214 11.779978991592856
1641 346.92 -26.066024535709808 5.394794560932987e-05 5.204114258489035e-06 0.8614306564769237 0.12235147520177597 1444.1312535846305 186.73338634225985 10.13083859707995 34.531074808171255
1647 344.06 -23.374975118427848 8.764618621833113e-05 6.228786817987196e-06 0.9434507347399483 0.16684418537357987 1113.2760390851797 164.98263503066954 48.85379431918279 74.65375858884853
1654 349.62 -25.64219598998287 2.1796653509286985e-05 8.77038314030483e-06 0.6836968197984561 0.14630711206026473 2378.807118312983 740.2419994628485 -3.3899124278980284 22.326802879032936
1660 346.9 -26.56754759674734 5.208432136385613e-05 3.244582371357771e-06 0.825175757189812 0.03713833154730457 1486.5903071148132 71.19030791336588 3.4996336218441786 2.2331442021268444
1666 344.05 -24.480051176527965 8.416278930201958e-05 3.6888120035854516e-06 0.8181057346849482 0.03062867141208745 1372.1890609085729 44.017184713220836 2.059670479394256 2.7570812250591303
1672 341.19 -23.1810279765817 0.00014094228102093563 4.604829535731982e-06 0.8291655686556914 0.028421248033236094 1258.5249919675582 29.825654051399773 -2.6067897293969797 3.589556973433399
